,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
0,Ferenc Sanderson,@fundconsult,2019-01-03T20:22:24.000Z,"A look back at 
@GoldmanSachs
 most shorted #hedgefund stocks over 2018
$T $INTC $WMT $RGT $BDX $CVX $IBM $NVDA
#stocks #stockstowatch #shortselling #hedgefunds #StockMarket #optionstrading #algotrading","A look back at 
@GoldmanSachs
 most shorted #hedgefund stocks over 2018
$T $INTC $WMT $RGT $BDX $CVX $IBM $NVDA
#stocks #stockstowatch #shortselling #hedgefunds #StockMarket #optionstrading #algotrading",,,,,['https://pbs.twimg.com/media/DwA1InMX0AkaDvn?format=jpg&name=small'],https://twitter.com/fundconsult/status/1080922347853438976
1,Tom Renna,@534Fourthave,2019-01-03T13:50:20.000Z,#EquitiesResearch: Stock Market Capitalization of the 50 Largest American Cos. $GOOG $AMZN $AAPL $CVX $XOM $FB $HD $WMT $KO PFE $MRK $T $NFLX $V  https://newsgrade.blogspot.com/2019/01/stock-market-capitalization-of-50.html…,"#EquitiesResearch: Stock Market Capitalization of the 50 Largest American Cos. $GOOG $AMZN $AAPL $CVX $XOM $FB $HD $WMT $KO PFE $MRK $T $NFLX $V  https://newsgrade.blogspot.com/2019/01/stock-market-capitalization-of-50.html…
1
1",,,1,1,['https://pbs.twimg.com/media/Dv_bB04WwAE_MfK?format=jpg&name=small'],https://twitter.com/534Fourthave/status/1080823678286336000
2,Yakubu Mohammed Amanna,@WiseYakubu,2019-01-01T23:10:53.000Z,"'Safer Dividend Picks From Barron's 10 For 2019 And Kiplinger's 12 Forever Stocks https://seekingalpha.com/article/4230525?source=ansh… $AAPL, $AMGN, $AMZN, $BAC, $BLK, $CAT, $CVX, $DAL, $GOOGL, $JNJ, $JPM, $MMM, $MO, $O","'Safer Dividend Picks From Barron's 10 For 2019 And Kiplinger's 12 Forever Stocks https://seekingalpha.com/article/4230525?source=ansh… $AAPL, $AMGN, $AMZN, $BAC, $BLK, $CAT, $CVX, $DAL, $GOOGL, $JNJ, $JPM, $MMM, $MO, $O
1",,,,1,[],https://twitter.com/WiseYakubu/status/1080239970646863872
3,SunnyLand@,SunnyLand@,2019-01-02T16:37:17.000Z,"Crude oil rallies, reversing earlier losses $XOM $CVX $RDS.A $BP $COP $HES $MRO $APA $DVN $PXD $EOG","Crude oil rallies, reversing earlier losses $XOM $CVX $RDS.A $BP $COP $HES $MRO $APA $DVN $PXD $EOG
seekingalpha.com
Crude oil rallies, reversing earlier losses (NYSE:XOM)
Crude oil prices reverse course to turn higher after falling sharply on rising output from major producers and concerns about an economic slowdown; WTI +2.8% to $46.69/bbl, Brent +3.1% to...",🌵,,,,['https://pbs.twimg.com/card_img/1495187926770196488/XbSaCIFV?format=png&name=240x240'],https://twitter.com/k58225789/status/1080503305745252353
4,Sam Sargent,@samsarg9,2019-01-02T19:33:14.000Z,"As the calendar rolls over to a new year, we witness a classic rotation, selling last year winners, (Healthcare & Utilities), and buying lasts years losers, (Energy & Financials)... $JNJ, $ABT, $MDT, $NEE, $CVX, $JPM, $WFC $XOM","As the calendar rolls over to a new year, we witness a classic rotation, selling last year winners, (Healthcare & Utilities), and buying lasts years losers, (Energy & Financials)... $JNJ, $ABT, $MDT, $NEE, $CVX, $JPM, $WFC $XOM
3",,,,3,[],https://twitter.com/samsarg9/status/1080547584941350912
5,Market Realist,@MarketRealist,2019-01-03T15:15:25.000Z,"A Q4 Wrap-Up for XOM, CVX, RDS.A, and BP $XOM $BP $RDS.A $CVX https://marketrealist.com/2019/01/xom-cvx-rds-a-and-bp-plunged-in-q4…","A Q4 Wrap-Up for XOM, CVX, RDS.A, and BP $XOM $BP $RDS.A $CVX https://marketrealist.com/2019/01/xom-cvx-rds-a-and-bp-plunged-in-q4…",,,,,['https://pbs.twimg.com/media/Dv_u4krX0AEdaSD?format=jpg&name=small'],https://twitter.com/MarketRealist/status/1080845092846477312
6,WKRB News,@WKRBNews,2019-01-02T00:23:37.000Z,Investors Sell Chevron $CVX on Strength $CVX http://wkrb13.com/?p=805672 #markets,Investors Sell Chevron $CVX on Strength $CVX http://wkrb13.com/?p=805672 #markets,,,,,[],https://twitter.com/WKRBNews/status/1080258275373920256
7,Lloyd Bell,@innersigma,2019-01-03T14:53:49.000Z,Long 1400 shares of $CVX at $109.58 for a swing trade.,Long 1400 shares of $CVX at $109.58 for a swing trade.,,,,,[],https://twitter.com/innersigma/status/1080839655266775041
8,Danny D,@DannyDGoBlue,2019-01-03T13:51:22.000Z,"How An Oil Boom in West Texas Is Reshaping the World | Time

#Permian $XOM $XLE $CVX $EOG $OXY $COP $APC $VDE $MPC","How An Oil Boom in West Texas Is Reshaping the World | Time

#Permian $XOM $XLE $CVX $EOG $OXY $COP $APC $VDE $MPC
time.com
How An Oil Boom in West Texas Is Reshaping the World
The Permian boom has transformed America's place in global energy markets",,,,,['https://pbs.twimg.com/card_img/1501029087619473409/bQ9_ByPl?format=jpg&name=small'],https://twitter.com/DannyDGoBlue/status/1080823940480675841
9,Hedge House Kuwait,@HedgeHouseKwt,2019-01-01T16:23:54.000Z,"#BigOil Yr 2018 

US - $XOM (18.47%) $CVX (13.10%) 
EU - $BP (9.78%)  $RDS.A (12.65%)  $TOT (5.61%)
EM - $PTR (12%)  $PBR  +26.43%  $OGZPY  +0.23%","#BigOil Yr 2018 

US - $XOM (18.47%) $CVX (13.10%) 
EU - $BP (9.78%)  $RDS.A (12.65%)  $TOT (5.61%)
EM - $PTR (12%)  $PBR  +26.43%  $OGZPY  +0.23%",,,,,[],https://twitter.com/HedgeHouseKwt/status/1080137549346152449
10,Chris Kochiya,@ChrisKochiya,2019-01-01T06:01:10.000Z,"Watchlist for first week of 2019:
Longs: $TSS $UNH $USB $VFC $WBA $RSG $SWK $TSN $LRCX $SPGI $TEL $MCK $FTV $HAL $INFO $INTC $MDT $NTAP $OMC $ORCL $PFE $PH
Shorts:
$MNST $CVX $XOM $FDX $GILD","Watchlist for first week of 2019:
Longs: $TSS $UNH $USB $VFC $WBA $RSG $SWK $TSN $LRCX $SPGI $TEL $MCK $FTV $HAL $INFO $INTC $MDT $NTAP $OMC $ORCL $PFE $PH
Shorts:
$MNST $CVX $XOM $FDX $GILD",,,,,[],https://twitter.com/ChrisKochiya/status/1079980832121446400
11,StockSpotter,@StockSpotter,2019-01-02T18:11:35.000Z,$CVX up 2.5% to 111.47 since our bullish alert Mon. Dec 31 after the bell #swingtrading  http://bit.ly/1nz8IE9,$CVX up 2.5% to 111.47 since our bullish alert Mon. Dec 31 after the bell #swingtrading  http://bit.ly/1nz8IE9,,,,,[],https://twitter.com/StockSpotter/status/1080527036010029056
12,StockMarketScoop,@StockScoops,2019-01-03T00:56:48.000Z,Earnings Analysis Of Chevron Corporation (CVX) https://newsoracle.com/2018/02/13/earnings-analysis-of-chevron-corporation-cvx-4/… $CVX #stocks #stockmarket,Earnings Analysis Of Chevron Corporation (CVX) https://newsoracle.com/2018/02/13/earnings-analysis-of-chevron-corporation-cvx-4/… $CVX #stocks #stockmarket,,,,,[],https://twitter.com/StockScoops/status/1080629012123340800
13,Fred Katayama,@freddiethekat,2019-01-02T21:36:02.000Z,"Just as oil did for the markets today, with WTI rising 2.6%, and that lifted stocks like $XOM, $CVX .","Just as oil did for the markets today, with WTI rising 2.6%, and that lifted stocks like $XOM, $CVX .
Bill Stone
@ewstone
 · 3 Jan 2019
@freddiethekat, great to speak with you. A little strength in #oil would probably help the overall market at well! twitter.com/freddiethekat/…
1",,,,1,['https://pbs.twimg.com/profile_images/966774701656653824/tEokc4Yw_mini.jpg'],https://twitter.com/freddiethekat/status/1080578487969296386
14,WhatsOnThorold,@whatsonthorold2,2019-01-01T20:23:01.000Z,EPS for Chevron Corporation $CVX Expected At $2.40 - https://whatsonthorold.com/2019/01/01/eps-for-chevron-corporation-cvx-expected-at-2-40-3/…,EPS for Chevron Corporation $CVX Expected At $2.40 - https://whatsonthorold.com/2019/01/01/eps-for-chevron-corporation-cvx-expected-at-2-40-3/…,,,,,[],https://twitter.com/whatsonthorold2/status/1080197727152209921
15,Market Statistics,@MarketStatisti1,2019-01-02T03:32:42.000Z,How will markets perform in January 2019? $spy $dia $iwm $gld $uso $jpm $bac $gs $xom $cvx $mrk $pfe $mcd $hd $dis $jnj $wmt $aapl $intc $msft $caco $fcx $amzn $nflx $twtr $goog $pypl $amd $nvda $bk $tsla $xle $xlk $xlf $xlb $xli $xly $xlp $xlu $xlv $mat $tpr $wba $fxi $sina $tgt,"How will markets perform in January 2019? $spy $dia $iwm $gld $uso $jpm $bac $gs $xom $cvx $mrk $pfe $mcd $hd $dis $jnj $wmt $aapl $intc $msft $caco $fcx $amzn $nflx $twtr $goog $pypl $amd $nvda $bk $tsla $xle $xlk $xlf $xlb $xli $xly $xlp $xlu $xlv $mat $tpr $wba $fxi $sina $tgt
Positive
50%
Negative
50%
38 votes
·
Final results
1",,,1,,[],https://twitter.com/MarketStatisti1/status/1080305860692328450
16,sun,@sunshineavenue8,2019-01-02T20:17:02.000Z,short ratio interest of $YPF is 2.87 at 2018-12-14 http://sunshineavenue.com/stock/YPF/ $BP 0.70 $PBR 1.36 $XOM 2.23 $CVX 2.81,short ratio interest of $YPF is 2.87 at 2018-12-14 http://sunshineavenue.com/stock/YPF/ $BP 0.70 $PBR 1.36 $XOM 2.23 $CVX 2.81,,,,,[],https://twitter.com/sunshineavenue8/status/1080558608159522816
17,WhatsOnThorold,@whatsonthorold2,2019-01-02T13:28:41.000Z,Pictet North America Advisors Sa Holding in Chevron Corp New $CVX Lowered as Market Valuation Rose - https://whatsonthorold.com/2019/01/02/pictet-north-america-advisors-sa-holding-in-chevron-corp-new-cvx-lowered-as-market-valuation-rose/…,Pictet North America Advisors Sa Holding in Chevron Corp New $CVX Lowered as Market Valuation Rose - https://whatsonthorold.com/2019/01/02/pictet-north-america-advisors-sa-holding-in-chevron-corp-new-cvx-lowered-as-market-valuation-rose/…,,,,,[],https://twitter.com/whatsonthorold2/status/1080455841839570944
18,Gambiste,@GambisteFinance,2019-01-01T23:21:02.000Z,"Evening Most Tweeted Big Caps, check out Gambiste Top 10: $CMG $AGN $AME $T $E $CVX","Evening Most Tweeted Big Caps, check out Gambiste Top 10: $CMG $AGN $AME $T $E $CVX
gambiste.com
Gambiste Stock Ratings - Gambiste
Discover the most hyped stocks on Twitter. Since 2015, we deliver the best free stock ratings, a long term market cap weighted rating.  Gambiste rates the volume of message on a list of US listed...",,,,,[],https://twitter.com/GambisteFinance/status/1080242526085414912
19,Market Realist,@MarketRealist,2019-01-03T13:11:08.000Z,Suncor Is Trading at a Premium Despite Falling 30% in Q4 $SU $TOT $XOM $CVX $RDS.A $YPF $PBR https://marketrealist.com/2019/01/why-suncor-is-trading-at-a-premium-after-falling…,Suncor Is Trading at a Premium Despite Falling 30% in Q4 $SU $TOT $XOM $CVX $RDS.A $YPF $PBR https://marketrealist.com/2019/01/why-suncor-is-trading-at-a-premium-after-falling…,,,,,['https://pbs.twimg.com/media/Dv_Sb4ZWkAIL5u8?format=jpg&name=small'],https://twitter.com/MarketRealist/status/1080813813736374273
20,1 min Stock Insights,@1MinuteStock,2019-01-02T19:38:02.000Z,Explore #fundamental numbers and pros and cons for $CVX,"Explore #fundamental numbers and pros and cons for $CVX
unicornbay.com
CVX — Chevron Corporation - comprehensive stock analysis.
Chevron Corporation - CVX comprehensive stock analysis. Make proper investment decisions with analytics from Unicorn Bay.",,,,,['https://pbs.twimg.com/card_img/1501393946945236996/_ys39yZe?format=jpg&name=small'],https://twitter.com/1MinuteStock/status/1080548792661733376
21,1 min Stock Insights,@1MinuteStock,2019-01-02T19:51:02.000Z,Wondering about #sentiment indicator for $CVX? The Short Ratio is 2.55%,"Wondering about #sentiment indicator for $CVX? The Short Ratio is 2.55%
unicornbay.com
CVX — Chevron Corporation - comprehensive stock analysis.
Chevron Corporation - CVX comprehensive stock analysis. Make proper investment decisions with analytics from Unicorn Bay.",,,,,['https://pbs.twimg.com/card_img/1501393946945236996/_ys39yZe?format=jpg&name=small'],https://twitter.com/1MinuteStock/status/1080552065007374336
22,Michael Larkin,@IBD_MLarkin,2019-01-02T18:26:17.000Z,"#Oil Prices, Energy Stocks Jump As #OPEC , Russia Cuts Kick In; This Big Player Takes Action $XOM $CVX $EOG $BP $RDSA","#Oil Prices, Energy Stocks Jump As #OPEC , Russia Cuts Kick In; This Big Player Takes Action $XOM $CVX $EOG $BP $RDSA
investors.com
Crude Oil Prices, Energy Stocks Rise As OPEC Production Dives Before Official Cuts Kick In
Crude oil prices jumped Wednesday as OPEC crude oil production fell before official OPEC and Russia output cuts kicked in. Energy stocks such as Exxon and Chevron rose.",,,,,[],https://twitter.com/IBD_MLarkin/status/1080530737059655680
23,US Banking News,@AmericanBanking,2019-01-02T09:45:50.000Z,$41.68 Billion in Sales Expected for Chevron Co. $CVX This Quarter http://americanbankingnews.com/?p=9130852 #stocks,$41.68 Billion in Sales Expected for Chevron Co. $CVX This Quarter http://americanbankingnews.com/?p=9130852 #stocks,,,,,[],https://twitter.com/AmericanBanking/status/1080399759100338176
24,shortvolumes,@shortvolumes,2019-01-03T15:54:01.000Z,2019-01-02 Short sale volume (not short interest) for $HYG is 63%. http://shortvolumes.com/?t=HYG $SCHO 91% $MFA 61% $BKS 32% $CVX 53%,2019-01-02 Short sale volume (not short interest) for $HYG is 63%. http://shortvolumes.com/?t=HYG $SCHO 91% $MFA 61% $BKS 32% $CVX 53%,,,,,[],https://twitter.com/shortvolumes/status/1080854804828704768
25,shortvolumes,@shortvolumes,2019-01-02T13:18:01.000Z,Short sale volume(not short interest) for $CVX on 2018-12-31 is 43%. http://shortvolumes.com/?t=CVX $RDS.A 66% $COP 58% $XOM 37% $BP 54%,Short sale volume(not short interest) for $CVX on 2018-12-31 is 43%. http://shortvolumes.com/?t=CVX $RDS.A 66% $COP 58% $XOM 37% $BP 54%,,,,,[],https://twitter.com/shortvolumes/status/1080453158319607809
26,TalkMarkets,@TalkMarkets,2019-01-01T03:46:30.000Z,5 Dogs Of The Dow Stocks For 2019 $IBM  $XOM  $VZ  $CVX  $KO https://goo.gl/ojqwZC,5 Dogs Of The Dow Stocks For 2019 $IBM  $XOM  $VZ  $CVX  $KO https://goo.gl/ojqwZC,,,,,[],https://twitter.com/TalkMarkets/status/1079946944481558528
27,sun,@sunshineavenue8,2019-01-02T08:34:04.000Z,$XOM short interest ratio on 2018-12-14 is 2.23 http://sunshineavenue.com/stock/XOM/ $OXY 2.59 $BP 0.70 $COP 1.79 $CVX 2.81,$XOM short interest ratio on 2018-12-14 is 2.23 http://sunshineavenue.com/stock/XOM/ $OXY 2.59 $BP 0.70 $COP 1.79 $CVX 2.81,,,,,[],https://twitter.com/sunshineavenue8/status/1080381699215818754
28,$Stocknewsalerts,@Allstocknews,2019-01-03T18:09:23.000Z,"$CVX Chevron Corporation - 4Q 2018 Chevron Earnings Conference Call
From our Stock News Alerts App","$CVX Chevron Corporation - 4Q 2018 Chevron Earnings Conference Call
From our Stock News Alerts App",,,,,[],https://twitter.com/Allstocknews/status/1080888870697398273
29,Daily Political,@dailypoliticaln,2019-01-02T09:45:58.000Z,$41.68 Billion in Sales Expected for Chevron Co. $CVX This Quarter http://dailypolitical.com/?p=2620414,$41.68 Billion in Sales Expected for Chevron Co. $CVX This Quarter http://dailypolitical.com/?p=2620414,,,,,[],https://twitter.com/dailypoliticaln/status/1080399792398835718
30,Money Making Articles Hot Stuff,@mmahotstuff1,2019-01-02T13:28:50.000Z,Pictet North America Advisors Sa Has Lowered Chevron Corp New $CVX Stake by $3.71 Million; Shares Rose - https://mmahotstuff.com/2019/01/02/pictet-north-america-advisors-sa-has-lowered-chevron-corp-new-cvx-stake-by-3-71-million-shares-rose.html…,Pictet North America Advisors Sa Has Lowered Chevron Corp New $CVX Stake by $3.71 Million; Shares Rose - https://mmahotstuff.com/2019/01/02/pictet-north-america-advisors-sa-has-lowered-chevron-corp-new-cvx-stake-by-3-71-million-shares-rose.html…,,,,,[],https://twitter.com/mmahotstuff1/status/1080455879814717440
31,shortvolumes,@shortvolumes,2019-01-02T14:18:01.000Z,Short sale volume (not short interest) for $TRGP at 2018-12-31 is 41%. http://shortvolumes.com/?t=TRGP $CVX 43% $DCP 56% $ENLK 39%,Short sale volume (not short interest) for $TRGP at 2018-12-31 is 41%. http://shortvolumes.com/?t=TRGP $CVX 43% $DCP 56% $ENLK 39%,,,,,[],https://twitter.com/shortvolumes/status/1080468259256844290
32,Jasoñ Hall,@llaHnosaJ,2019-01-02T18:13:09.000Z,"3 Top Oil Stocks to Buy Right Now 
@themotleyfool
 #stocks $CLB, $CVX, $SLCA","3 Top Oil Stocks to Buy Right Now 
@themotleyfool
 #stocks $CLB, $CVX, $SLCA
fool.com
3 Top Oil Stocks to Buy Right Now @themotleyfool #stocks $CLB $CVX $SLCA
It's been a tough few months for oil stocks, but shares of these three companies look especially compelling today.
1",,,,1,[],https://twitter.com/llaHnosaJ/status/1080527429242826752
33,Make Black Swans Great AGAIN,@RuniteDragon,2019-01-03T04:20:45.000Z,"Apple confirms investors' fear as their revenue falls. Watch video:

https://youtu.be/igYSt4Fz8-Q

$GBT $AAPL $BA $NVDA $AMZN $PFE $GILD $CELG $LMT $RTN $CRSP $AUPH $FGEN $amd $ostk $jd $mu $lrcx $spx $spy $djia $snap $sq $srpt $HMNY $BRK.B $BLK $BMY $CCL $CAT $CVX $CSCO $KO $CCI $DE","Apple confirms investors' fear as their revenue falls. Watch video:

https://youtu.be/igYSt4Fz8-Q

$GBT $AAPL $BA $NVDA $AMZN $PFE $GILD $CELG $LMT $RTN $CRSP $AUPH $FGEN $amd $ostk $jd $mu $lrcx $spx $spy $djia $snap $sq $srpt $HMNY $BRK.B $BLK $BMY $CCL $CAT $CVX $CSCO $KO $CCI $DE
youtube.com
Apple slashes Q1 2019 revenue guidance as China's demand crawls
On 1/2/,19, Apple (AAPL) released jaw-dropping news after hours on reduced Q1 2019 revenue guidance. This specific quarter refers to Apple's holiday season (...
1",🧊 🧨 🐳 ❄,1,,,['https://pbs.twimg.com/card_img/1501356304320794629/PxvpbeS_?format=jpg&name=240x240'],https://twitter.com/RuniteDragon/status/1080680339175952386
34,Clark Joseph Kent,@JorelLaraKalel,2019-01-03T18:42:56.000Z,Expect a Quick 2019 Dividend Increase From These 3 Stocks $MMM $CVX $AFL,"Expect a Quick 2019 Dividend Increase From These 3 Stocks $MMM $CVX $AFL
fool.com
Expect a Quick 2019 Dividend Increase From These 3 Stocks @themotleyfool #stocks $CVX $MMM $AFL
These companies usually don't make shareholders wait long.",,,,,['https://pbs.twimg.com/card_img/1501956673204023305/Q0yYW-bu?format=jpg&name=small'],https://twitter.com/JorelLaraKalel/status/1080897314640797697
35,Top Stock Alerts,@TopStockAlerts1,2019-01-02T19:01:21.000Z,"Meet the 2019 Dogs of the Dow

$CSCO $VZ $CVX $KO $IBM $JPM $XOM $PG $MRK $DIA $DJIA","Meet the 2019 Dogs of the Dow

$CSCO $VZ $CVX $KO $IBM $JPM $XOM $PG $MRK $DIA $DJIA
247wallst.com
Meet the 2019 Dogs of the Dow
Investors love their dividends. So 24/7 Wall St. has tracked the Dogs of the Dow strategy for years now.",,,,,['https://pbs.twimg.com/card_img/1502010921270472705/7Q_BvHhG?format=jpg&name=small'],https://twitter.com/TopStockAlerts1/status/1080539562370392064
36,SwingTradeBot,@SwingTradeBot,2019-01-02T18:02:29.000Z,Outside Day today: $ULTA $ARKG $RJF $FSLR $XPH $AMTD $BK $RDFN $SGEN $GPOR $IPAY $PSCE $MYY $CVX $REN $RGNX $FDX $TIF $SYMC $WHR ...,"Outside Day today: $ULTA $ARKG $RJF $FSLR $XPH $AMTD $BK $RDFN $SGEN $GPOR $IPAY $PSCE $MYY $CVX $REN $RGNX $FDX $TIF $SYMC $WHR ...
swingtradebot.com
Outside Day Intraday Alerts
Intraday technical analysis stock signals. This screener / scanner finds intraday stock movers making significant technical moves.",,,,,['https://pbs.twimg.com/card_img/1500888928336986115/Nn49an8X?format=jpg&name=small'],https://twitter.com/SwingTradeBot/status/1080524748159926272
37,Top Stock Alerts,@TopStockAlerts1,2019-01-02T19:00:28.000Z,"Bull/Bear Outlook for 2019: 

$AAPL $CSCO $CVX $KO $NKE $GS $UNH $MCD $DIS $MSFT $INTC $V $CAT $XOM $HD $DIA $BA $WMT","Bull/Bear Outlook for 2019: 

$AAPL $CSCO $CVX $KO $NKE $GS $UNH $MCD $DIS $MSFT $INTC $V $CAT $XOM $HD $DIA $BA $WMT
247wallst.com
Bull/Bear Outlook for 2019: How All 30 Dow Stocks Could Take the Market Up to 28,000
See why preliminary 2019 consensus-based forecasting has offered up a likely target of 28,000 on the Dow Jones industrial average in 2019.",,,,,['https://pbs.twimg.com/card_img/1501904790942625796/9wYYvV0U?format=jpg&name=small'],https://twitter.com/TopStockAlerts1/status/1080539340550406144
38,Susan,@theallbutton,2019-01-02T15:23:17.000Z,"Replying to 
@cirrusdriver
, 
@RealVision
 and 
@SpeakerBoehner","Replying to 
@cirrusdriver
, 
@RealVision
 and 
@SpeakerBoehner
They are awful, they are the only thing that puts me off (well, aside from thought of major mkt.) Meanwhile I thought oil was down and walk into house to see $cvx up, that’s interesting. Oh, oil up too now apparently.",,,,,[],https://twitter.com/theallbutton/status/1080484683417305091
39,Community Financial,@CFinancialNews,2019-01-02T09:45:51.000Z,$41.68 Billion in Sales Expected for Chevron Co. $CVX This Quarter http://americanbankingnews.com/?p=9130852 #markets,$41.68 Billion in Sales Expected for Chevron Co. $CVX This Quarter http://americanbankingnews.com/?p=9130852 #markets,,,,,[],https://twitter.com/CFinancialNews/status/1080399764062121984
40,REurope,@reurope_stock,2019-01-02T13:28:10.000Z,Chevron Corp New $CVX Holder Pictet North America Advisors Sa Has Lowered Holding https://reurope.com/2019/01/02/chevron-corp-new-cvx-holder-pictet-north-america-advisors-sa-has-lowered-holding/…,Chevron Corp New $CVX Holder Pictet North America Advisors Sa Has Lowered Holding https://reurope.com/2019/01/02/chevron-corp-new-cvx-holder-pictet-north-america-advisors-sa-has-lowered-holding/…,,,,,[],https://twitter.com/reurope_stock/status/1080455713183420417
41,Clark Joseph Kent,@JorelLaraKalel,2019-01-02T17:45:38.000Z,How the $DIA can hit 28k in 2019 http://bit.ly/2Tql2bi $AAPL $BA $CAT $CVX $CSCO $KO $XOM $GS $HD $INTC $MCD $MSFT $NKE $UNH $V $DIS $WMT,"How the $DIA can hit 28k in 2019 http://bit.ly/2Tql2bi $AAPL $BA $CAT $CVX $CSCO $KO $XOM $GS $HD $INTC $MCD $MSFT $NKE $UNH $V $DIS $WMT
247wallst.com
Bull/Bear Outlook for 2019: How All 30 Dow Stocks Could Take the Market Up to 28,000
See why preliminary 2019 consensus-based forecasting has offered up a likely target of 28,000 on the Dow Jones industrial average in 2019.",,,,,['https://pbs.twimg.com/card_img/1501904790942625796/9wYYvV0U?format=jpg&name=small'],https://twitter.com/JorelLaraKalel/status/1080520506246348801
42,Top Stock Alerts,@TopStockAlerts1,2019-01-02T23:05:04.000Z,"5 Dogs of the Dow Stocks for 2019

$VZ $KO $CVX $IBM $XOM $DIA $DJIA","5 Dogs of the Dow Stocks for 2019

$VZ $KO $CVX $IBM $XOM $DIA $DJIA
zacks.com
5 Dogs of the Dow Stocks for 2019
The built-in dividend income strength and good reputation of these companies ensure a strong price appreciation.",,,,,[],https://twitter.com/TopStockAlerts1/status/1080600892536209408
43,Clark Joseph Kent,@JorelLaraKalel,2019-01-02T19:13:51.000Z,5 Dogs of the Dow Stocks for 2019 $DIA $DJIA http://bit.ly/2CMmAad $IBM $VZ $KO $CVX $XOM,"5 Dogs of the Dow Stocks for 2019 $DIA $DJIA http://bit.ly/2CMmAad $IBM $VZ $KO $CVX $XOM
zacks.com
5 Dogs of the Dow Stocks for 2019
The built-in dividend income strength and good reputation of these companies ensure a strong price appreciation.",,,,,[],https://twitter.com/JorelLaraKalel/status/1080542707297280003
44,TheStreet,@TheStreet,2019-01-04T20:01:46.000Z,"One hour from the close:
- Dow up 691.54 
- Nasdaq up 255.48 
- S&P up 83.93 
- 
@RealMoney
 #StockoftheDay $CVX up 1.53%. Read more here: https://buff.ly/2IFc3SJ","One hour from the close:
- Dow up 691.54 
- Nasdaq up 255.48 
- S&P up 83.93 
- 
@RealMoney
 #StockoftheDay $CVX up 1.53%. Read more here: https://buff.ly/2IFc3SJ
GIF
1
6
19",,1,6,19,[],https://twitter.com/TheStreet/status/1081279543061696512
45,TheStreet,@TheStreet,2019-01-04T21:03:23.000Z,"AT THE CLOSE:
- Dow up 745.52
- Nasdaq up 275.35
- S&P up 82.3 
- 
@RealMoney
 #StockoftheDay $CVX up 2.07%","AT THE CLOSE:
- Dow up 745.52
- Nasdaq up 275.35
- S&P up 82.3 
- 
@RealMoney
 #StockoftheDay $CVX up 2.07%
GIF
5
12",,,5,12,['https://pbs.twimg.com/tweet_video_thumb/DwGIGmsUwAAvDEr.jpg'],https://twitter.com/TheStreet/status/1081295045708394497
46,kpak,@kpak82,2019-01-05T00:38:27.000Z,$CVX on my short list. backtesting at resistance. Holding at 20dma. Ascending channel intraday,"$CVX on my short list. backtesting at resistance. Holding at 20dma. Ascending channel intraday
2
13",,,2,13,"['https://pbs.twimg.com/media/DwG44GuXcAAls9m?format=jpg&name=small', 'https://pbs.twimg.com/media/DwG46mVXgAEUgXN?format=jpg&name=360x360', 'https://pbs.twimg.com/media/DwG5BTFX0AA_9Ue?format=jpg&name=360x360']",https://twitter.com/kpak82/status/1081349172664696832
47,TheStreet,@TheStreet,2019-01-04T18:55:00.000Z,"Wondering how we pick the 
@RealMoney
 #StockoftheDay? 
@JimCramer
 breaks it down. More on $CVX here: https://buff.ly/2IFc3SJ","Wondering how we pick the 
@RealMoney
 #StockoftheDay? 
@JimCramer
 breaks it down. More on $CVX here: https://buff.ly/2IFc3SJ
1
4
10",,1,4,10,['https://pbs.twimg.com/amplify_video_thumb/1081252402429415424/img/6rQZpU_xGolrYbLU.jpg'],https://twitter.com/TheStreet/status/1081262738171744257
48,John,@LukeMcDuke,2019-01-04T16:29:17.000Z,"US Oil Production.  Whatever #OPEC cuts, the US is happy to supply.

$CVX $XOM $EQNR $COP #oott","US Oil Production.  Whatever #OPEC cuts, the US is happy to supply.

$CVX $XOM $EQNR $COP #oott",,,,,['https://pbs.twimg.com/media/DwFJFNQWkAAPOjg?format=jpg&name=small'],https://twitter.com/LukeMcDuke/status/1081226068630093824
49,Clark Joseph Kent,@JorelLaraKalel,2019-01-04T22:20:44.000Z,"3 Things to Know at Market Close: Chevron, Rite Aid and the Jobs Report http://bit.ly/2CP8lkT $CVX $RAD","3 Things to Know at Market Close: Chevron, Rite Aid and the Jobs Report http://bit.ly/2CP8lkT $CVX $RAD
thestreet.com
3 Things to Know at Market Close: Chevron, Rite Aid and the Jobs Report
Chevron, Rite Aid and Jim Cramer's response to the jobs report are some of the top stories on TheStreet Friday, Jan. 4.",,,,,[],https://twitter.com/JorelLaraKalel/status/1081314512979009538
50,Antonio,@SwatOptions,2019-01-06T15:28:23.000Z,"Goldman Sachs Global Energy Conference this week on Jan 8-9, 2019 can trigger a move on $XLE and names like $XOM $CVX $PXD $DK. About XLE, bull case need above 60 to try 63.5-64 next big level. IF not able to breakout 60s, has 57.4-57.5 support","Goldman Sachs Global Energy Conference this week on Jan 8-9, 2019 can trigger a move on $XLE and names like $XOM $CVX $PXD $DK. About XLE, bull case need above 60 to try 63.5-64 next big level. IF not able to breakout 60s, has 57.4-57.5 support
1
5",,1,,5,['https://pbs.twimg.com/media/DwPOYW6WoAEcsVU?format=jpg&name=small'],https://twitter.com/SwatOptions/status/1081935516042448896
