,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
27,US Banking News,@AmericanBanking,2019-01-03T15:59:36.000Z,Travelers Companies $TRV Price Target Cut to $119.00 by Analysts at Morgan Stanley http://americanbankingnews.com/?p=9141261 #stocks,Travelers Companies $TRV Price Target Cut to $119.00 by Analysts at Morgan Stanley http://americanbankingnews.com/?p=9141261 #stocks,,,,,[],https://twitter.com/AmericanBanking/status/1080856208788148224
28,Community Financial,@CFinancialNews,2019-01-03T15:59:37.000Z,Travelers Companies $TRV Price Target Cut to $119.00 by Analysts at Morgan Stanley http://americanbankingnews.com/?p=9141261 #markets,Travelers Companies $TRV Price Target Cut to $119.00 by Analysts at Morgan Stanley http://americanbankingnews.com/?p=9141261 #markets,,,,,[],https://twitter.com/CFinancialNews/status/1080856212386795520
29,The Casual Smart,@The_CasualSmart,2019-01-03T13:40:51.000Z,"The Travelers Companies, Inc. $TRV Analysts See $2.90 EPS https://cardinalweekly.com/the-travelers-companies-inc-trv-analysts-see-2-90-eps-2/…","The Travelers Companies, Inc. $TRV Analysts See $2.90 EPS https://cardinalweekly.com/the-travelers-companies-inc-trv-analysts-see-2-90-eps-2/…",,,,,[],https://twitter.com/The_CasualSmart/status/1080821293312864257
30,Money Making Articles Hot Stuff,@mmahotstuff1,2019-01-02T13:38:07.000Z,"$2.90 EPS Expected for The Travelers Companies, Inc. $TRV - https://mmahotstuff.com/2019/01/02/2-90-eps-expected-for-the-travelers-companies-inc-trv.html…","$2.90 EPS Expected for The Travelers Companies, Inc. $TRV - https://mmahotstuff.com/2019/01/02/2-90-eps-expected-for-the-travelers-companies-inc-trv.html…",,,,,[],https://twitter.com/mmahotstuff1/status/1080458218319609857
31,WhatsOnThorold,@whatsonthorold2,2019-01-02T13:38:01.000Z,"The Travelers Companies, Inc. $TRV Analysts See $2.90 EPS - https://whatsonthorold.com/2019/01/02/the-travelers-companies-inc-trv-analysts-see-2-90-eps/…","The Travelers Companies, Inc. $TRV Analysts See $2.90 EPS - https://whatsonthorold.com/2019/01/02/the-travelers-companies-inc-trv-analysts-see-2-90-eps/…",,,,,[],https://twitter.com/whatsonthorold2/status/1080458193510322176
32,George Marcovits,@GemsBot,2019-01-05T22:02:41.000Z,4 of 5 $MSFT $NKE $PFE $PG $TRV $UNH light colored arrows are confirmation or add signals. See 5/5,4 of 5 $MSFT $NKE $PFE $PG $TRV $UNH light colored arrows are confirmation or add signals. See 5/5,,,,,['https://pbs.twimg.com/media/DwLfRt0W0AA9j4_?format=jpg&name=small'],https://twitter.com/GemsBot/status/1081672357893287936
33,Watchlist News,@WatchlistN,2019-01-06T06:27:07.000Z,Critical Contrast: Travelers Companies $TRV vs. Progressive $PGR http://zpr.io/gU4pb,"Critical Contrast: Travelers Companies $TRV vs. Progressive $PGR http://zpr.io/gU4pb
1",,,,1,[],https://twitter.com/WatchlistN/status/1081799305458081792
34,max pain,@optioncharts,2019-01-05T02:32:05.000Z,$TRV high OI range is 110.00 to 135.00 for option expiration 01/18/2019 #maxpain #options http://maximum-pain.com/options/open-interest/TRV…,$TRV high OI range is 110.00 to 135.00 for option expiration 01/18/2019 #maxpain #options http://maximum-pain.com/options/open-interest/TRV…,,,,,['https://pbs.twimg.com/media/DwHTWOtW0AENRvg?format=jpg&name=small'],https://twitter.com/optioncharts/status/1081377765838983168
35,Media Sentiment®,@mediasentiment,2019-01-06T00:10:56.000Z,$TRV  new alert at http://aheadsup.com/twitter/newsentiment.html?user=usequities…  #stocks #daytrading  #NYSE #NASDAQ #market 3508,$TRV  new alert at http://aheadsup.com/twitter/newsentiment.html?user=usequities…  #stocks #daytrading  #NYSE #NASDAQ #market 3508,,,,,[],https://twitter.com/mediasentiment/status/1081704633062559744
36,StockMarketScoop,@StockScoops,2019-01-04T07:00:55.000Z,The Travelers Companies Inc (TRV) Shares Needle Moving -0.64% https://flbcnews.com/the-travelers-companies-inc-trv-shares-needle-moving-0-64/… $TRV #stocks #stockmarket,The Travelers Companies Inc (TRV) Shares Needle Moving -0.64% https://flbcnews.com/the-travelers-companies-inc-trv-shares-needle-moving-0-64/… $TRV #stocks #stockmarket,,,,,[],https://twitter.com/StockScoops/status/1081083035284578304
37,StockMarketScoop,@StockScoops,2019-01-06T08:18:45.000Z,Reviewing Berkshire Hathaway (BRK.B) & Travelers Companies (TRV) https://ledgergazette.com/2018/02/13/critical-contrast-berkshire-hathaway-brk-b-travelers-companies-trv.html… $TRV #stocks #stockmarket,Reviewing Berkshire Hathaway (BRK.B) & Travelers Companies (TRV) https://ledgergazette.com/2018/02/13/critical-contrast-berkshire-hathaway-brk-b-travelers-companies-trv.html… $TRV #stocks #stockmarket,,,,,[],https://twitter.com/StockScoops/status/1081827398079926272
38,StockMarketScoop,@StockScoops,2019-01-06T22:30:59.000Z,"The Travelers Companies, Inc. (TRV) – Watch-List High dividend yield Stock http://analystsbuzz.com/2018/02/13/the-travelers-companies-inc-trv-watch-list-high-dividend-yield-stock/… $TRV #stocks #stockmarket","The Travelers Companies, Inc. (TRV) – Watch-List High dividend yield Stock http://analystsbuzz.com/2018/02/13/the-travelers-companies-inc-trv-watch-list-high-dividend-yield-stock/… $TRV #stocks #stockmarket",,,,,[],https://twitter.com/StockScoops/status/1082041866621734912
39,Joe Cool,@SnoopyJC,2019-01-04T17:44:00.000Z,Dumped $TRV 118.31 -9.7% $SWKS 63.65 -24.6% $RBGLY 15.13 -10.3% $LMAT 22.92 -37%,Dumped $TRV 118.31 -9.7% $SWKS 63.65 -24.6% $RBGLY 15.13 -10.3% $LMAT 22.92 -37%,,,,,[],https://twitter.com/SnoopyJC/status/1081244869178388481
40,US Banking News,@AmericanBanking,2019-01-04T02:17:19.000Z,Comparing Travelers Companies $TRV & Progressive $PGR http://americanbankingnews.com/?p=9143920 #stocks,Comparing Travelers Companies $TRV & Progressive $PGR http://americanbankingnews.com/?p=9143920 #stocks,,,,,[],https://twitter.com/AmericanBanking/status/1081011663686590465
41,REurope,@reurope_stock,2019-01-04T18:06:01.000Z,"Were Analysts Bullish The Travelers Companies, Inc. $TRV This Week? https://reurope.com/2019/01/04/were-analysts-bullish-the-travelers-companies-inc-nysetrv-this-week/…","Were Analysts Bullish The Travelers Companies, Inc. $TRV This Week? https://reurope.com/2019/01/04/were-analysts-bullish-the-travelers-companies-inc-nysetrv-this-week/…",,,,,[],https://twitter.com/reurope_stock/status/1081250411716190208
42,Money Making Articles Hot Stuff,@mmahotstuff1,2019-01-05T13:47:38.000Z,"The Travelers Companies, Inc. $TRV Analysts See $2.90 EPS - https://mmahotstuff.com/2019/01/05/the-travelers-companies-inc-trv-analysts-see-2-90-eps-4.html…","The Travelers Companies, Inc. $TRV Analysts See $2.90 EPS - https://mmahotstuff.com/2019/01/05/the-travelers-companies-inc-trv-analysts-see-2-90-eps-4.html…",,,,,[],https://twitter.com/mmahotstuff1/status/1081547775500869632
43,Stock Traders Daily,@marketcycles,2019-01-05T19:19:01.000Z,Travelers Companies $TRV Technical Update https://goo.gl/fb/6xNniV,Travelers Companies $TRV Technical Update https://goo.gl/fb/6xNniV,,,,,[],https://twitter.com/marketcycles/status/1081631172277329927
44,Dakota Financial,@dakotafinancial,2019-01-04T18:06:24.000Z,Morgan Stanley Cuts Travelers Companies $TRV Price Target to $119.00 http://dakotafinancialnews.com/?p=744412,Morgan Stanley Cuts Travelers Companies $TRV Price Target to $119.00 http://dakotafinancialnews.com/?p=744412,,,,,[],https://twitter.com/dakotafinancial/status/1081250510273941504
45,Dakota Financial,@dakotafinancial,2019-01-04T02:17:11.000Z,Progressive $PGR and Travelers Companies $TRV Head to Head Comparison http://dakotafinancialnews.com/?p=742808,Progressive $PGR and Travelers Companies $TRV Head to Head Comparison http://dakotafinancialnews.com/?p=742808,,,,,[],https://twitter.com/dakotafinancial/status/1081011630098534400
46,Dakota Financial,@dakotafinancial,2019-01-04T14:18:51.000Z,Travelers Companies’ $TRV “Sell” Rating Reiterated at Zacks Investment Research http://dakotafinancialnews.com/?p=744047,Travelers Companies’ $TRV “Sell” Rating Reiterated at Zacks Investment Research http://dakotafinancialnews.com/?p=744047,,,,,[],https://twitter.com/dakotafinancial/status/1081193243340087298
47,The Casual Smart,@The_CasualSmart,2019-01-04T16:57:25.000Z,Travelers Companies INC    Com $TRV Holder Whittier Trust Co Decreased Its Stake https://cardinalweekly.com/travelers-companies-inc-com-trv-holder-whittier-trust-co-decreased-its-stake/…,Travelers Companies INC    Com $TRV Holder Whittier Trust Co Decreased Its Stake https://cardinalweekly.com/travelers-companies-inc-com-trv-holder-whittier-trust-co-decreased-its-stake/…,,,,,[],https://twitter.com/The_CasualSmart/status/1081233147646435328
48,Money Making Articles Hot Stuff,@mmahotstuff1,2019-01-04T18:06:52.000Z,"Analysts take a look at The Travelers Companies, Inc. $TRV having this to say. - https://mmahotstuff.com/2019/01/04/analysts-take-a-look-at-the-travelers-companies-inc-nysetrv-having-this-to-say.html…","Analysts take a look at The Travelers Companies, Inc. $TRV having this to say. - https://mmahotstuff.com/2019/01/04/analysts-take-a-look-at-the-travelers-companies-inc-nysetrv-having-this-to-say.html…",,,,,[],https://twitter.com/mmahotstuff1/status/1081250627743858689
49,REurope,@reurope_stock,2019-01-04T16:57:08.000Z,Whittier Trust Co Lowered Its Travelers Companies INC    Com $TRV Holding by $3.96 Million https://reurope.com/2019/01/04/whittier-trust-co-lowered-its-travelers-companies-inc-com-trv-holding-by-3-96-million/…,Whittier Trust Co Lowered Its Travelers Companies INC    Com $TRV Holding by $3.96 Million https://reurope.com/2019/01/04/whittier-trust-co-lowered-its-travelers-companies-inc-com-trv-holding-by-3-96-million/…,,,,,[],https://twitter.com/reurope_stock/status/1081233074975920128
50,The Casual Smart,@The_CasualSmart,2019-01-05T18:41:32.000Z,"As Travelerscompanies INC $TRV Market Value Declined, Shareholder Norinchukin Bank The Decreased Stake by $4.33 Million https://cardinalweekly.com/as-travelerscompanies-inc-trv-market-value-declined-shareholder-norinchukin-bank-the-decreased-stake-by-4-33-million/…","As Travelerscompanies INC $TRV Market Value Declined, Shareholder Norinchukin Bank The Decreased Stake by $4.33 Million https://cardinalweekly.com/as-travelerscompanies-inc-trv-market-value-declined-shareholder-norinchukin-bank-the-decreased-stake-by-4-33-million/…",,,,,[],https://twitter.com/The_CasualSmart/status/1081621736779583488
51,The Lincolnian,@ThisLincolnian,2019-01-06T02:47:50.000Z,Travelers Companies Inc $TRV Given Average Recommendation of “Hold” by Brokerages http://thelincolnianonline.com/?p=2607175,Travelers Companies Inc $TRV Given Average Recommendation of “Hold” by Brokerages http://thelincolnianonline.com/?p=2607175,,,,,[],https://twitter.com/ThisLincolnian/status/1081744117791686656
52,Media Sentiment®,@mediasentiment,2019-01-06T10:41:02.000Z,$TRV  new alert at http://aheadsup.com/twitter/newsentiment.html?user=usequities…  #stocks #daytrading  #NYSE #NASDAQ #market 492,$TRV  new alert at http://aheadsup.com/twitter/newsentiment.html?user=usequities…  #stocks #daytrading  #NYSE #NASDAQ #market 492,,,,,[],https://twitter.com/mediasentiment/status/1081863202273665024
53,The Lincolnian,@ThisLincolnian,2019-01-05T13:40:59.000Z,Travelers Companies $TRV Given New $119.00 Price Target at Morgan Stanley http://thelincolnianonline.com/?p=2606357,Travelers Companies $TRV Given New $119.00 Price Target at Morgan Stanley http://thelincolnianonline.com/?p=2606357,,,,,[],https://twitter.com/ThisLincolnian/status/1081546103328329728
54,Watchlist News,@WatchlistN,2019-01-06T00:04:45.000Z,Analysts Anticipate Travelers Companies Inc $TRV Will Announce Quarterly Sales of $7.70 Billion http://zpr.io/gUJaE,Analysts Anticipate Travelers Companies Inc $TRV Will Announce Quarterly Sales of $7.70 Billion http://zpr.io/gUJaE,,,,,[],https://twitter.com/WatchlistN/status/1081703075881107456
55,Ticker Report,@TickerReport,2019-01-06T00:06:29.000Z,Travelers Companies Inc $TRV Expected to Post Quarterly Sales of $7.70 Billion http://tickerreport.com/?p=4059973,Travelers Companies Inc $TRV Expected to Post Quarterly Sales of $7.70 Billion http://tickerreport.com/?p=4059973,,,,,[],https://twitter.com/TickerReport/status/1081703513724514305
56,CNBC's Closing Bell,@CNBCClosingBell,2019-01-08T19:56:55.000Z,"Heading into the final hour!
- Dow Leaders: $BA $VZ $JNJ
- Dow Laggards: $GS $JPM $TRV","Heading into the final hour!
- Dow Leaders: $BA $VZ $JNJ
- Dow Laggards: $GS $JPM $TRV
1
4
8",,1,4,8,['https://pbs.twimg.com/media/DwafDUXU8AAhm9-?format=png&name=small'],https://twitter.com/CNBCClosingBell/status/1082727870575857664
57,Dejan Grbic,@grbaNT,2019-01-09T15:50:37.000Z,"$TRV pullback stalled at previous major support, now resistance, and 200 SMA on weekly. Good for short below yesterday's low. #bearflag #stocks #swingtrading #trendfollowing #breakouttrading #investing #trading","$TRV pullback stalled at previous major support, now resistance, and 200 SMA on weekly. Good for short below yesterday's low. #bearflag #stocks #swingtrading #trendfollowing #breakouttrading #investing #trading
1
1",,,1,1,"['https://pbs.twimg.com/media/DwewZ1zWoAADR6x?format=png&name=small', 'https://pbs.twimg.com/media/Dwewb3fX4AAzJYn?format=png&name=small']",https://twitter.com/grbaNT/status/1083028277684563973
