,Stock,date,action_prob
0,$UNH,20180101,0
1,$UNH,20180102,-0.6261891523996989
2,$UNH,20180103,-0.5966492195924123
3,$UNH,20180104,-0.48779167147243724
4,$UNH,20180105,-0.25937744889940534
5,$UNH,20180106,-0.27556264659632806
6,$UNH,20180107,-0.36736087219135183
7,$UNH,20180108,-0.652633861089364
8,$UNH,20180109,-0.6404920413213617
9,$UNH,20180110,-0.5626147361688836
10,$UNH,20180111,-0.4061853115757306
11,$UNH,20180112,-0.45058026909828186
12,$UNH,20180113,-0.5339422183377402
13,$UNH,20180114,-0.5403938704066806
14,$UNH,20180115,-0.45666276854138044
15,$UNH,20180116,-0.47187501746554705
16,$UNH,20180117,-0.5674425937235356
17,$UNH,20180118,-0.5917865108041203
18,$UNH,20180119,-0.5235893277021555
19,$UNH,20180120,-0.5516250684857369
20,$UNH,20180121,-0.697891891002655
21,$UNH,20180122,-0.599303337080138
22,$UNH,20180123,-0.5708029707272847
23,$UNH,20180124,-0.48074917816648294
24,$UNH,20180125,-0.5016349512477254
25,$UNH,20180126,-0.5347302193735161
26,$UNH,20180127,-0.42283141754922415
27,$UNH,20180128,-0.3126751320702689
28,$UNH,20180129,-0.007986171679063276
29,$UNH,20180130,-0.06319482968403743
30,$UNH,20180131,-0.4522796706719832
31,$UNH,20180201,-0.4870879814542573
32,$UNH,20180202,-0.510556761647614
33,$UNH,20180203,-0.6521422815322876
34,$UNH,20180204,-0.7523247344153268
35,$UNH,20180205,-0.7735063636556585
36,$UNH,20180206,-0.7947528193826261
37,$UNH,20180207,-0.6744129230146823
38,$UNH,20180208,-0.6743926567335924
39,$UNH,20180209,-0.584401422739029
40,$UNH,20180210,-0.43559339973661637
41,$UNH,20180211,-0.4434452273628928
42,$UNH,20180212,-0.3235007088917952
43,$UNH,20180213,-0.5767385931242079
44,$UNH,20180214,-0.5876013431055792
45,$UNH,20180215,-0.544791806827892
46,$UNH,20180216,-0.38914882043997445
47,$UNH,20180217,-0.2259186708501407
48,$UNH,20180218,-0.18383672291582281
49,$UNH,20180219,-0.36552262511746636
50,$UNH,20180220,-0.6097744681217052
51,$UNH,20180221,-0.6803624983876944
52,$UNH,20180222,-0.7603567923818316
53,$UNH,20180223,-0.700658964556317
54,$UNH,20180224,-0.7628898361454839
55,$UNH,20180225,-0.6635429877223391
56,$UNH,20180226,-0.6876872610300779
57,$UNH,20180227,-0.4200756885111332
58,$UNH,20180228,-0.3942271568054377
59,$UNH,20180301,-0.4559941146108839
60,$UNH,20180302,-0.4773831746794961
61,$UNH,20180303,-0.5671711331460534
62,$UNH,20180304,-0.590988984474769
63,$UNH,20180305,-0.8133890464901924
64,$UNH,20180306,-0.8965415789021386
65,$UNH,20180307,-0.9003494197414035
66,$UNH,20180308,-0.8168851890653934
67,$UNH,20180309,-0.6178962849080563
68,$UNH,20180310,-0.538593240812713
69,$UNH,20180311,-0.41219200871207495
70,$UNH,20180312,-0.7492057606577873
71,$UNH,20180313,-0.5537635873664509
72,$UNH,20180314,-0.47353039508642153
73,$UNH,20180315,-0.5566832546530098
74,$UNH,20180316,-0.5748939911524454
75,$UNH,20180317,-0.5385176332100577
76,$UNH,20180318,-0.41761612739318454
77,$UNH,20180319,-0.5611001170343823
78,$UNH,20180320,-0.717995323240757
79,$UNH,20180321,-0.7120549004328879
80,$UNH,20180322,-0.6397176924205962
81,$UNH,20180323,-0.7793924659490585
82,$UNH,20180324,-0.7982943797933644
83,$UNH,20180325,-0.7799010517135743
84,$UNH,20180326,-0.6283536783673547
85,$UNH,20180327,-0.5931522686307024
86,$UNH,20180328,-0.6013893164121188
87,$UNH,20180329,-0.5735342959140209
88,$UNH,20180330,-0.6120914942339847
89,$UNH,20180331,-0.5785394089562552
90,$UNH,20180401,-0.5472149397096326
91,$UNH,20180402,-0.526209332048893
92,$UNH,20180403,-0.560729958263098
93,$UNH,20180404,-0.5379029734660004
94,$UNH,20180405,-0.4980667919328768
95,$UNH,20180406,-0.48325231671333313
96,$UNH,20180407,-0.5880237653337675
97,$UNH,20180408,-0.6394134306907654
98,$UNH,20180409,-0.6716994061356499
99,$UNH,20180410,-0.5130433700978756
100,$UNH,20180411,-0.49269917148810166
101,$UNH,20180412,-0.5620133357388633
102,$UNH,20180413,-0.5312099605798721
103,$UNH,20180414,-0.5481885933514797
104,$UNH,20180415,-0.4259702208194327
105,$UNH,20180416,-0.5064657269380032
106,$UNH,20180417,-0.47994673819768996
107,$UNH,20180418,-0.39952167300950914
108,$UNH,20180419,-0.43073031306266785
109,$UNH,20180420,-0.4135283017158508
110,$UNH,20180421,-0.6199643775820732
111,$UNH,20180422,-0.7753272379030947
112,$UNH,20180423,-0.8782100471956976
113,$UNH,20180424,-0.8912174830249712
114,$UNH,20180425,-0.700027304726678
115,$UNH,20180426,-0.6207262635231018
116,$UNH,20180427,-0.5037066504359246
117,$UNH,20180428,-0.5322533809777462
118,$UNH,20180429,-0.46957684627601076
119,$UNH,20180430,-0.548599123954773
120,$UNH,20180501,-0.39258570256440534
121,$UNH,20180502,-0.46985746423403424
122,$UNH,20180503,-0.5193416066467762
123,$UNH,20180504,-0.5744523235729763
124,$UNH,20180505,-0.5371531026703971
125,$UNH,20180506,-0.5652603376656771
126,$UNH,20180507,-0.7774289647738138
127,$UNH,20180508,-0.8135525782903036
128,$UNH,20180509,-0.7994471568128337
129,$UNH,20180510,-0.7473115430158728
130,$UNH,20180511,-0.7671696356364659
131,$UNH,20180512,-0.708515669239892
132,$UNH,20180513,-0.6722002733837474
