,Stock,date,action_prob
0,$DD,20170101,0
1,$DD,20170102,-0.8624983429908752
2,$DD,20170103,-0.6352730485109183
3,$DD,20170104,-0.5878452383554899
4,$DD,20170105,-0.5570230104706504
5,$DD,20170106,-0.7134421248185007
6,$DD,20170107,-0.769209992626439
7,$DD,20170108,-0.8004773231439812
8,$DD,20170109,-0.7339881340662638
9,$DD,20170110,-0.7295075743286698
10,$DD,20170111,-0.7871007003954479
11,$DD,20170112,-0.7872104201561365
12,$DD,20170113,-0.7418705900510152
13,$DD,20170114,-0.6928600607247188
14,$DD,20170115,-0.6323512428336673
15,$DD,20170116,-0.8104868109027544
16,$DD,20170117,-0.8690080021818479
17,$DD,20170118,-0.7809985412491692
18,$DD,20170119,-0.7620885466274462
19,$DD,20170120,-0.7243084631315092
20,$DD,20170121,-0.74513897465335
21,$DD,20170122,-0.8030582707503746
22,$DD,20170123,-0.7875146459449421
23,$DD,20170124,-0.8040044969982572
24,$DD,20170125,-0.6047904143085727
25,$DD,20170126,-0.6053380535003987
26,$DD,20170127,-0.5299273896962404
27,$DD,20170128,-0.535986357385462
28,$DD,20170129,-0.5421324027212042
29,$DD,20170130,-0.6840736380329838
30,$DD,20170131,-0.7316810997093425
31,$DD,20170201,-0.7411455341747829
32,$DD,20170202,-0.7695286571979523
33,$DD,20170203,-0.7232175722718239
34,$DD,20170204,-0.6384514763074762
35,$DD,20170205,-0.5212848904805306
36,$DD,20170206,-0.26253113860175725
37,$DD,20170207,-0.4210604400861831
38,$DD,20170208,-0.3560110926628113
39,$DD,20170209,-0.7055165897244993
40,$DD,20170210,-0.6632938270385449
41,$DD,20170211,-0.8434279169887304
42,$DD,20170212,-0.7108077081766996
43,$DD,20170213,-0.6003712296485901
44,$DD,20170214,-0.23716334950539372
45,$DD,20170215,-0.2836756789022022
46,$DD,20170216,-0.3379884072252222
47,$DD,20170217,-0.3799754281838735
48,$DD,20170218,0.077939734572456
49,$DD,20170219,0.19207485155625778
50,$DD,20170220,0.1473666104403409
51,$DD,20170221,-0.30866272825943797
52,$DD,20170222,-0.49308908316824174
53,$DD,20170223,-0.4663959247000674
54,$DD,20170224,-0.5134632721029478
55,$DD,20170225,-0.47496995375706597
56,$DD,20170226,-0.4135759439733293
57,$DD,20170227,-0.42174064029346814
58,$DD,20170228,-0.32280196083916557
59,$DD,20170301,-0.3738121151924133
60,$DD,20170302,-0.03507314622402191
61,$DD,20170303,-0.012957882881164551
62,$DD,20170304,-0.09224519263143124
63,$DD,20170305,-0.1062721638452439
64,$DD,20170306,-0.2711998787191179
65,$DD,20170307,-0.5907496698200703
66,$DD,20170308,-0.6450555705361896
67,$DD,20170309,-0.7077202330464902
68,$DD,20170310,-0.589785966180986
69,$DD,20170311,-0.5227801268165176
70,$DD,20170312,-0.23468678072094917
71,$DD,20170313,-0.1898552417755127
72,$DD,20170314,0.03603271245956421
73,$DD,20170315,-0.10412583474455209
74,$DD,20170316,-0.20383331841892666
75,$DD,20170317,-0.35982725126989956
76,$DD,20170318,-0.41289956172307335
77,$DD,20170319,-0.30382659479423807
78,$DD,20170320,-0.3725475072860718
79,$DD,20170321,-0.458748035132885
80,$DD,20170322,-0.47469511747360227
81,$DD,20170323,-0.5828745410992549
82,$DD,20170324,-0.6691460388047354
83,$DD,20170325,-0.6551680227120718
84,$DD,20170326,-0.4885839250954715
85,$DD,20170327,-0.2569837729136149
86,$DD,20170328,-0.6968701481819153
87,$DD,20170329,-0.7646652348339558
88,$DD,20170330,-0.6994979957054401
89,$DD,20170331,-0.5325947211634728
90,$DD,20170401,-0.5690259074760695
91,$DD,20170402,-0.6730921775102615
92,$DD,20170403,-0.7407142379067161
93,$DD,20170404,-0.8443779668142629
94,$DD,20170405,-0.7731193800767263
95,$DD,20170406,-0.6170934828844937
96,$DD,20170407,-0.49925819635391233
97,$DD,20170408,-0.5558122220586558
98,$DD,20170409,-0.5905692974726359
99,$DD,20170410,-0.49883729044128866
100,$DD,20170411,-0.5115471626773025
101,$DD,20170412,-0.4361983769469791
102,$DD,20170413,-0.5865233768435085
103,$DD,20170414,-0.5857625376610529
104,$DD,20170415,-0.9185006088680692
105,$DD,20170416,-0.788095165382732
106,$DD,20170417,-0.7144309320757466
107,$DD,20170418,-0.6079827185188021
108,$DD,20170419,-0.5015748164483479
109,$DD,20170420,-0.5437682373770352
110,$DD,20170421,-0.49688581020935724
111,$DD,20170422,-0.44240259422975425
112,$DD,20170423,-0.329195777575175
113,$DD,20170424,-0.3852718402357662
114,$DD,20170425,-0.7063962632212145
115,$DD,20170426,-0.4472228915004407
116,$DD,20170427,-0.45675489627397975
117,$DD,20170428,-0.29580882022965627
