,Stock,date,action_prob
0,$PG,20180101,0
1,$PG,20180102,-0.7784030973911286
2,$PG,20180103,-0.477219655233271
3,$PG,20180104,-0.414117595044578
4,$PG,20180105,-0.24508435822821953
5,$PG,20180106,-0.14253232777118682
6,$PG,20180107,-0.19365929616125008
7,$PG,20180108,-0.45675317329518933
8,$PG,20180109,-0.5009993612766266
9,$PG,20180110,-0.5320738983708758
10,$PG,20180111,-0.5907179514567057
11,$PG,20180112,-0.6569196855435606
12,$PG,20180113,-0.589551715218291
13,$PG,20180114,-0.5521493250009964
14,$PG,20180115,-0.4251188664209275
15,$PG,20180116,-0.5535733076659116
16,$PG,20180117,-0.43934425886939554
17,$PG,20180118,-0.4586459214870746
18,$PG,20180119,-0.4804717267260832
19,$PG,20180120,-0.4647825132716786
20,$PG,20180121,-0.4643522458417075
21,$PG,20180122,-0.37903277663623586
22,$PG,20180123,-0.34496221671233307
23,$PG,20180124,-0.5682054803056537
24,$PG,20180125,-0.5635863061134632
25,$PG,20180126,-0.6801540200526898
26,$PG,20180127,-0.5197226659015373
27,$PG,20180128,-0.6191148534417152
28,$PG,20180129,-0.48717986709541744
29,$PG,20180130,-0.6073472386314756
30,$PG,20180131,-0.516239103572122
31,$PG,20180201,-0.5290848056475321
32,$PG,20180202,-0.3724170762758989
33,$PG,20180203,-0.45849980059124174
34,$PG,20180204,-0.5167421491249747
35,$PG,20180205,-0.5346957054294523
36,$PG,20180206,-0.6329672914284926
37,$PG,20180207,-0.6025910706355654
38,$PG,20180208,-0.696163178379856
39,$PG,20180209,-0.6888998293358347
40,$PG,20180210,-0.6428212315747233
41,$PG,20180211,-0.6383496793833646
42,$PG,20180212,-0.6392171937843849
43,$PG,20180213,-0.6641907276109208
44,$PG,20180214,-0.5605560655289508
45,$PG,20180215,-0.47579886133854205
46,$PG,20180216,-0.38784497403181517
47,$PG,20180217,-0.3131006211042404
48,$PG,20180218,-0.3347851485013962
49,$PG,20180219,-0.3574660265887225
50,$PG,20180220,-0.5563827048648488
51,$PG,20180221,-0.2687474770678414
52,$PG,20180222,-0.36846883021868193
53,$PG,20180223,-0.20156044254497607
54,$PG,20180224,-0.29625727394793894
55,$PG,20180225,-0.3032823041373608
56,$PG,20180226,-0.5346500873565674
57,$PG,20180227,-0.5602246820926666
58,$PG,20180228,-0.5673807678015336
59,$PG,20180301,-0.46024782583117485
60,$PG,20180302,-0.4950676147014864
61,$PG,20180303,-0.49528862961700987
62,$PG,20180304,-0.6386606928549314
63,$PG,20180305,-0.6579136931233935
64,$PG,20180306,-0.6200537496599657
65,$PG,20180307,-0.5134651844318097
66,$PG,20180308,-0.5516688914402671
67,$PG,20180309,-0.5657402803731519
68,$PG,20180310,-0.5834198040621621
69,$PG,20180311,-0.6048447505021707
70,$PG,20180312,-0.5311135351657867
71,$PG,20180313,-0.381861826858005
72,$PG,20180314,-0.3119659437374635
73,$PG,20180315,-0.2829594385056269
74,$PG,20180316,-0.37835712760102513
75,$PG,20180317,-0.3596244934128552
76,$PG,20180318,-0.37741586234834457
77,$PG,20180319,-0.5648445869103457
78,$PG,20180320,-0.6719358895833676
79,$PG,20180321,-0.6666346552237025
80,$PG,20180322,-0.6094508724553245
81,$PG,20180323,-0.5833665011450648
82,$PG,20180324,-0.6424645030335204
83,$PG,20180325,-0.580412008472391
84,$PG,20180326,-0.5535116022632968
85,$PG,20180327,-0.4950765638935323
86,$PG,20180328,-0.45754892349243165
87,$PG,20180329,-0.4425446448787566
88,$PG,20180330,-0.4525816370914509
89,$PG,20180331,-0.528904028981924
90,$PG,20180401,-0.4816546207767422
91,$PG,20180402,-0.37828036007427035
92,$PG,20180403,-0.2729607037135533
93,$PG,20180404,-0.538497197384737
94,$PG,20180405,-0.5094421644295964
95,$PG,20180406,-0.5022800898147841
96,$PG,20180407,-0.43556071059745655
97,$PG,20180408,-0.4710990858078003
98,$PG,20180409,-0.4802589735319448
99,$PG,20180410,-0.3613945325215658
100,$PG,20180411,-0.45743144683118137
101,$PG,20180412,-0.4960947074587383
102,$PG,20180413,-0.49166449348805313
103,$PG,20180414,-0.5854929952479121
104,$PG,20180415,-0.5127964234352111
105,$PG,20180416,-0.49946856072970797
106,$PG,20180417,-0.2637577425031101
107,$PG,20180418,-0.433511573738522
108,$PG,20180419,-0.43872882344506003
109,$PG,20180420,-0.4914453691906399
110,$PG,20180421,-0.4930197877042434
111,$PG,20180422,-0.5596365889777308
112,$PG,20180423,-0.7168314402753656
113,$PG,20180424,-0.6812617142995199
114,$PG,20180425,-0.670226776599884
115,$PG,20180426,-0.5777310103666587
116,$PG,20180427,-0.5435103284461158
117,$PG,20180428,-0.46163043947446913
118,$PG,20180429,-0.45547012936684395
119,$PG,20180430,-0.3617231696844101
120,$PG,20180501,-0.2790633295033429
121,$PG,20180502,-0.3789830388024796
122,$PG,20180503,-0.572242264394407
123,$PG,20180504,-0.6995197156118969
124,$PG,20180505,-0.703992355786837
125,$PG,20180506,-0.654443773356351
126,$PG,20180507,-0.6161199087897936
127,$PG,20180508,-0.6160223968327045
128,$PG,20180509,-0.47957759102185565
129,$PG,20180510,-0.5602315203710035
130,$PG,20180511,-0.4277202621102333
131,$PG,20180512,-0.5434769300314096
132,$PG,20180513,-0.43318765318912006
133,$PG,20180514,-0.37599911903723693
134,$PG,20180515,-0.37504641546143425
135,$PG,20180516,-0.5909499196629775
136,$PG,20180517,-0.5844139164348818
137,$PG,20180518,-0.5829055087041046
138,$PG,20180519,-0.48916951815287274
139,$PG,20180520,-0.4944092350847581
