,Stock,date,action_prob
0,$MMM,20170101,0
1,$MMM,20170102,-0.9935556888580322
2,$MMM,20170103,-0.3846077554755741
3,$MMM,20170104,-0.45780967593193056
4,$MMM,20170105,-0.4008133094156942
5,$MMM,20170106,-0.4369337373092526
6,$MMM,20170107,-0.5363318834986005
7,$MMM,20170108,-0.6667488792846943
8,$MMM,20170109,-0.7461618031224897
9,$MMM,20170110,-0.5425483286380768
10,$MMM,20170111,-0.41266168157259625
11,$MMM,20170112,-0.5202969732609662
12,$MMM,20170113,-0.5225054926650469
13,$MMM,20170114,-0.5898839636989262
14,$MMM,20170115,-0.49805001598415954
15,$MMM,20170116,-0.48610501289367675
16,$MMM,20170117,-0.42079966156570997
17,$MMM,20170118,-0.4891263753175735
18,$MMM,20170119,-0.5932856913198504
19,$MMM,20170120,-0.5963692255318165
20,$MMM,20170121,-0.636642003500903
21,$MMM,20170122,-0.5072145840016807
22,$MMM,20170123,-0.407869291305542
23,$MMM,20170124,-0.21522506028413774
24,$MMM,20170125,-0.3728453896262429
25,$MMM,20170126,-0.4250439800225295
26,$MMM,20170127,-0.4856046528755864
27,$MMM,20170128,-0.40027398734852887
28,$MMM,20170129,-0.3168497955799103
29,$MMM,20170130,-0.24147998955514696
30,$MMM,20170131,-0.4598490321958387
31,$MMM,20170201,-0.5399158549936194
32,$MMM,20170202,-0.396417897939682
33,$MMM,20170203,-0.14630686677992344
34,$MMM,20170204,-0.2517004827658335
35,$MMM,20170205,-0.3462287399076646
36,$MMM,20170206,-0.48680325150489806
37,$MMM,20170207,-0.3200923069830864
38,$MMM,20170208,-0.308506454482223
39,$MMM,20170209,-0.18121460411283705
40,$MMM,20170210,-0.28541448494283167
41,$MMM,20170211,-0.49553349843392
42,$MMM,20170212,-0.6763414805350096
43,$MMM,20170213,-0.7613558289077547
44,$MMM,20170214,-0.4190080028313857
45,$MMM,20170215,-0.24436138137694327
46,$MMM,20170216,-0.3148524268468221
47,$MMM,20170217,-0.3680436472961868
48,$MMM,20170218,-0.44501079253430637
49,$MMM,20170219,-0.25287310812208386
50,$MMM,20170220,-0.2325309649590523
51,$MMM,20170221,-0.2266810482198542
52,$MMM,20170222,-0.3889681065783781
53,$MMM,20170223,-0.30233725110689796
54,$MMM,20170224,-0.1839848791177456
55,$MMM,20170225,-0.2876427479279347
56,$MMM,20170226,-0.2892504912434202
57,$MMM,20170227,-0.4533420365031173
58,$MMM,20170228,-0.3271031239453484
59,$MMM,20170301,-0.44391095851148876
60,$MMM,20170302,-0.3996371030807495
61,$MMM,20170303,-0.37810683938173145
62,$MMM,20170304,-0.3826540211836497
63,$MMM,20170305,-0.21863801433489874
64,$MMM,20170306,-0.3911880332490672
65,$MMM,20170307,-0.29223759174346925
66,$MMM,20170308,-0.49442946452360886
67,$MMM,20170309,-0.2944546206430955
68,$MMM,20170310,-0.12703702847162882
69,$MMM,20170311,-0.1529258597980846
70,$MMM,20170312,-0.3075326933310582
71,$MMM,20170313,-0.53570960521698
72,$MMM,20170314,-0.2835353480445014
73,$MMM,20170315,-0.2944538031305586
74,$MMM,20170316,-0.11244780441810345
75,$MMM,20170317,-0.4026641584932804
76,$MMM,20170318,-0.3574934906147896
77,$MMM,20170319,-0.367844003803876
78,$MMM,20170320,-0.20029655285179615
79,$MMM,20170321,-0.19566019773483276
80,$MMM,20170322,-0.30565163493156433
81,$MMM,20170323,-0.2384504477183024
82,$MMM,20170324,-0.30554484417944244
83,$MMM,20170325,-0.5268350686345782
84,$MMM,20170326,-0.6542854501355079
85,$MMM,20170327,-0.7895749967831832
86,$MMM,20170328,-0.5484026209874586
87,$MMM,20170329,-0.5235552708307902
88,$MMM,20170330,-0.5548931173980236
89,$MMM,20170331,-0.6557893893297981
90,$MMM,20170401,-0.601205637678504
91,$MMM,20170402,-0.5231752280266054
92,$MMM,20170403,-0.5462633371353149
93,$MMM,20170404,-0.6294467985630036
94,$MMM,20170405,-0.5958479142958119
95,$MMM,20170406,-0.5640196326451424
96,$MMM,20170407,-0.6413546493559172
97,$MMM,20170408,-0.6460519559455641
98,$MMM,20170409,-0.6601115763187408
99,$MMM,20170410,-0.695899977684021
100,$MMM,20170411,-0.8317972564697266
101,$MMM,20170412,-0.813886072486639
102,$MMM,20170413,-0.7234705216956862
103,$MMM,20170414,-0.7270379103720188
104,$MMM,20170415,-0.6399964945656913
105,$MMM,20170416,-0.6666300654411316
106,$MMM,20170417,-0.4755761379545385
107,$MMM,20170418,-0.4918086561891768
108,$MMM,20170419,-0.4613169903556506
109,$MMM,20170420,-0.6120764555469635
110,$MMM,20170421,-0.5611174913013682
111,$MMM,20170422,-0.5452918169044313
112,$MMM,20170423,-0.5514356111868833
113,$MMM,20170424,-0.6478659484121535
114,$MMM,20170425,-0.4426419666556061
115,$MMM,20170426,-0.3128985146681468
116,$MMM,20170427,-0.28348200938787804
117,$MMM,20170428,-0.27945957912339103
118,$MMM,20170429,-0.341752738566012
119,$MMM,20170430,-0.22636649576393333
120,$MMM,20170501,-0.3916286764045556
121,$MMM,20170502,-0.5356845259666443
122,$MMM,20170503,-0.4741087481379509
123,$MMM,20170504,-0.2757666289806366
124,$MMM,20170505,-0.08232704025727731
125,$MMM,20170506,-0.23187741283643043
126,$MMM,20170507,-0.34794973549635516
127,$MMM,20170508,-0.5322804968608054
128,$MMM,20170509,-0.5356256776842577
129,$MMM,20170510,-0.46937222140175955
130,$MMM,20170511,-0.5435492864676884
131,$MMM,20170512,-0.493336687485377
132,$MMM,20170513,-0.5457221575685449
