,Stock,date,action_prob
0,$MSFT,20170101,0
1,$MSFT,20170102,-0.6439054548740387
2,$MSFT,20170103,-0.33338577797015506
3,$MSFT,20170104,-0.4002139706696783
4,$MSFT,20170105,-0.2979094922542572
5,$MSFT,20170106,-0.2581088729758761
6,$MSFT,20170107,-0.23549039148893514
7,$MSFT,20170108,-0.30866873769436853
8,$MSFT,20170109,-0.5198702994658022
9,$MSFT,20170110,-0.48701590643479276
10,$MSFT,20170111,-0.4639444553245932
11,$MSFT,20170112,-0.3797958171556866
12,$MSFT,20170113,-0.38479180760302784
13,$MSFT,20170114,-0.34619178738392575
14,$MSFT,20170115,-0.43628700315088464
15,$MSFT,20170116,-0.4035833244230233
16,$MSFT,20170117,-0.4215587016307946
17,$MSFT,20170118,-0.37724220007658005
18,$MSFT,20170119,-0.46943878723403154
19,$MSFT,20170120,-0.5116859916913308
20,$MSFT,20170121,-0.34405890438291764
21,$MSFT,20170122,-0.3106543038572584
22,$MSFT,20170123,-0.32331845634861994
23,$MSFT,20170124,-0.5256586684121026
24,$MSFT,20170125,-0.4091171975863182
25,$MSFT,20170126,-0.340435171356568
26,$MSFT,20170127,-0.23716041499918158
27,$MSFT,20170128,-0.1779275010029475
28,$MSFT,20170129,-0.20326312795861975
29,$MSFT,20170130,-0.1990617425715337
30,$MSFT,20170131,-0.3855559268935782
31,$MSFT,20170201,-0.466770701813248
32,$MSFT,20170202,-0.5562812922329738
33,$MSFT,20170203,-0.41862636439654294
34,$MSFT,20170204,-0.35853069840055524
35,$MSFT,20170205,-0.2800055819173013
36,$MSFT,20170206,-0.309998727312275
37,$MSFT,20170207,-0.3286615141800472
38,$MSFT,20170208,-0.056980289664922974
39,$MSFT,20170209,-0.02305229433945247
40,$MSFT,20170210,0.11608136223073591
41,$MSFT,20170211,-0.15935921867688496
42,$MSFT,20170212,-0.12337955540301752
43,$MSFT,20170213,-0.20371676733096442
44,$MSFT,20170214,-0.1083930876519945
45,$MSFT,20170215,-0.22566653120106664
46,$MSFT,20170216,-0.3203171566128731
47,$MSFT,20170217,-0.23084689463887895
48,$MSFT,20170218,-0.0659206229097703
49,$MSFT,20170219,0.08552676533895825
50,$MSFT,20170220,-0.006883947895123408
51,$MSFT,20170221,-0.24380473456075114
52,$MSFT,20170222,-0.3016924544384605
53,$MSFT,20170223,-0.3524561934173107
54,$MSFT,20170224,-0.2779729863007863
55,$MSFT,20170225,-0.4774027969688177
56,$MSFT,20170226,-0.3914918225319659
57,$MSFT,20170227,-0.3217709987771277
58,$MSFT,20170228,-0.01824384182691574
59,$MSFT,20170301,0.04823545920543182
60,$MSFT,20170302,-0.09533936512179492
61,$MSFT,20170303,-0.37648237256680506
62,$MSFT,20170304,-0.4381066072318289
63,$MSFT,20170305,-0.47358462118333383
64,$MSFT,20170306,-0.33423475338065106
65,$MSFT,20170307,-0.13143685715539113
66,$MSFT,20170308,-0.0019595175981521606
67,$MSFT,20170309,0.03902121337063341
68,$MSFT,20170310,-0.013383698172685577
69,$MSFT,20170311,-0.12405985508646283
70,$MSFT,20170312,-0.29836907295080334
71,$MSFT,20170313,-0.24723569321077923
72,$MSFT,20170314,-0.2763491362895606
73,$MSFT,20170315,-0.1809426860375838
74,$MSFT,20170316,-0.24009972088264697
75,$MSFT,20170317,-0.14927529654604324
76,$MSFT,20170318,-0.18763189483433962
77,$MSFT,20170319,-0.1539009103068599
78,$MSFT,20170320,-0.21711407601833344
79,$MSFT,20170321,-0.2524414211511612
80,$MSFT,20170322,-0.2123036055729307
81,$MSFT,20170323,-0.10288783056395394
82,$MSFT,20170324,-0.13547796813341287
83,$MSFT,20170325,-0.22406280646889898
84,$MSFT,20170326,-0.2927529086237368
85,$MSFT,20170327,-0.22165473699569702
86,$MSFT,20170328,-0.24102662910114636
87,$MSFT,20170329,-0.29608331861034515
88,$MSFT,20170330,-0.24262240348440228
89,$MSFT,20170331,-0.2978098284114491
90,$MSFT,20170401,-0.3194553303718567
91,$MSFT,20170402,-0.4957122556541277
92,$MSFT,20170403,-0.39079201593995094
93,$MSFT,20170404,-0.21117631669314402
94,$MSFT,20170405,-0.19170422198479636
95,$MSFT,20170406,-0.07907059613396139
96,$MSFT,20170407,-0.18017632012464563
97,$MSFT,20170408,-0.17095060974864637
98,$MSFT,20170409,-0.40854246883976214
99,$MSFT,20170410,-0.37938128735708154
100,$MSFT,20170411,-0.5384954043797084
101,$MSFT,20170412,-0.43272570537966354
102,$MSFT,20170413,-0.41219367146492003
103,$MSFT,20170414,-0.24432702826671912
104,$MSFT,20170415,-0.3696196921940508
105,$MSFT,20170416,-0.39758066861134655
106,$MSFT,20170417,-0.670758898059527
107,$MSFT,20170418,-0.42078188625541896
108,$MSFT,20170419,-0.32409024855186197
109,$MSFT,20170420,-0.30151689666159015
110,$MSFT,20170421,-0.2925788320478846
111,$MSFT,20170422,-0.2634198305507501
112,$MSFT,20170423,-0.1359698949633418
113,$MSFT,20170424,-0.11135811554758172
114,$MSFT,20170425,-0.12299058834711711
115,$MSFT,20170426,-0.12742805607775423
116,$MSFT,20170427,-0.16100378973143442
117,$MSFT,20170428,-0.2509547309442
118,$MSFT,20170429,-0.27404889170552643
119,$MSFT,20170430,-0.2555069677969989
120,$MSFT,20170501,-0.2284828679902213
121,$MSFT,20170502,-0.12742095440626144
122,$MSFT,20170503,-0.3605891042285495
123,$MSFT,20170504,-0.2802729136065433
124,$MSFT,20170505,-0.33898021416230634
125,$MSFT,20170506,-0.21488107053133157
126,$MSFT,20170507,-0.25165282090504965
