,0
0,1382819.6764374725
1,1359366.0130267376
2,1365205.7111396848
3,1386480.3880932743
4,1376173.915917969
5,1388719.2360803809
6,1387172.7081774329
7,1401727.4829888062
8,1416208.9394792218
9,1411694.2508541597
10,1412887.9383830195
11,1411475.050744419
12,1411475.050744419
13,1411475.050744419
14,1411475.050744419
15,1411475.050744419
16,1411475.050744419
17,1411475.050744419
18,1411475.050744419
19,1411475.050744419
20,1411475.050744419
21,1411475.050744419
22,1411475.050744419
23,1411475.050744419
24,1411475.050744419
25,1411475.050744419
26,1411475.050744419
27,1411475.050744419
28,1411475.050744419
29,1412034.9371397602
30,1411832.1844003785
31,1410960.1667911222
32,1414506.0606743377
33,1411082.2191833672
34,1411460.8976591374
35,1405748.6997658857
36,1400076.2374812895
37,1378837.6366511344
38,1397930.259036691
39,1386373.102861975
40,1401019.971515654
41,1410133.1768039966
42,1410356.0337210563
43,1428122.5945510727
44,1430773.6812979123
45,1432857.587295251
46,1431757.1273029011
47,1430100.018714135
48,1423823.5888859893
49,1424692.8789024737
50,1418785.1357748231
51,1415150.6470692523
52,1406250.6849070103
53,1405535.8496453234
54,1396469.5713912116
55,1406658.2437471964
56,1390689.7954133102
57,1394499.312121696
58,1388959.4101770627
59,1393256.664610636
60,1410848.6718233533
61,1409437.8379468783
62,1409437.8379468783
