,0
0,4014.608648267342
1,-4308.359545184765
2,13595.429871675326
3,6005.552679362008
4,8001.255701631308
5,3499.22779909824
6,6852.72091464838
7,-1154.5240219503175
8,-123.62731393170543
9,6537.754105710192
10,308.2306502291467
11,-4862.894831058336
12,7068.861051476793
13,-8833.019633105956
14,-16332.48091775924
15,-10257.585635235999
16,-2532.8538192796987
17,-8048.4886506670155
18,-7770.666867662687
19,-1217.7580978905316
20,424.50417934381403
21,3871.4087604049128
22,7573.657749339938
23,579.5848206318915
24,415.68636688706465
25,-7000.606490642298
26,5194.590680562891
27,2171.3599749389105
28,-45.859315058914945
29,-1817.23859518487
30,-1804.559767844854
31,4403.790837277658
32,-9181.995890523773
33,1902.2744347539265
34,-1106.3488205152098
35,-2191.427367955912
36,-589.7821362400427
37,-4260.069288138067
38,8495.799072125228
39,-820.8424364714883
40,-812.4146732231602
41,-572.452694150852
42,4899.47263567755
43,9621.216464942088
44,-2483.119167994242
45,2724.80375863635
46,-22631.245440374594
47,11052.013011403149
48,-18479.015671790577
49,-1898.8677962927613
50,11170.418354732916
51,-3869.378124446841
52,-2457.521071131574
53,-1881.8533583283424
54,6535.265556334751
55,4861.297026180429
56,-5117.075575832743
57,-7871.401523252018
58,5686.906350337202
59,10210.102485000622
60,-8288.665964693064
61,9673.837882120628
