,0
0,1510405.6392599219
1,1507645.654531135
2,1509912.9635360744
3,1516713.0877094185
4,1515997.4641947607
5,1515997.4641947607
6,1515997.4641947607
7,1515997.4641947607
8,1515850.6318634367
9,1513611.5581516316
10,1514762.9456631031
11,1520366.643336168
12,1518060.264317282
13,1517264.6136221858
14,1517264.6136221858
15,1517264.6136221858
16,1517264.6136221858
17,1517264.6136221858
18,1515529.7752455845
19,1515378.3283642768
20,1511287.2269672
21,1514197.5112922182
22,1513852.8724491035
23,1513446.4323265452
24,1513446.4323265452
25,1513446.4323265452
26,1513446.4323265452
27,1513446.4323265452
28,1513446.4323265452
29,1513446.4323265452
30,1513446.4323265452
31,1513446.4323265452
32,1513446.4323265452
33,1513446.4323265452
34,1513446.4323265452
35,1513446.4323265452
36,1513446.4323265452
37,1513446.4323265452
38,1513446.4323265452
39,1513446.4323265452
40,1513446.4323265452
41,1513446.4323265452
42,1513446.4323265452
43,1513446.4323265452
44,1513446.4323265452
45,1513446.4323265452
46,1513446.4323265452
47,1513446.4323265452
48,1513446.4323265452
49,1513446.4323265452
50,1513446.4323265452
51,1513446.4323265452
52,1513446.4323265452
53,1513446.4323265452
54,1513446.4323265452
55,1513446.4323265452
56,1513446.4323265452
57,1513446.4323265452
58,1513446.4323265452
59,1513446.4323265452
60,1513446.4323265452
61,1513446.4323265452
62,1513446.4323265452
