,0
0,1154156.098494893
1,1163234.6399331402
2,1158545.5230104604
3,1162294.656737093
4,1159551.1680988977
5,1160506.4771309558
6,1165464.3115502591
7,1160814.7674052343
8,1160428.8123135688
9,1154150.0446655266
10,1148390.8570174738
11,1144384.2168422402
12,1144281.3299138006
13,1145969.376592253
14,1151576.3366029907
15,1161510.3659920776
16,1167348.4586672876
17,1163422.8157416827
18,1157586.5127950963
19,1151692.1285780047
20,1151755.3322290066
21,1147443.5606424392
22,1161149.6302717424
23,1158893.9500768774
24,1162048.7320140337
25,1159469.4396682803
26,1169692.1222152468
27,1176165.7511626955
28,1183725.7270048228
29,1192432.0932701828
30,1198641.9495012814
31,1200015.4426827028
32,1191971.6186593077
33,1203644.210553466
34,1205066.1321148349
35,1209875.6576958755
36,1209273.2108997996
37,1215381.1317408613
38,1212521.8151836793
39,1230827.2909209882
40,1225218.5515655186
41,1224726.7067492644
42,1221951.0416993578
43,1220729.08739541
44,1216414.1050755742
45,1215641.7378310696
46,1217653.4463400452
47,1217353.7858379032
48,1216031.2024003281
49,1221094.6765855753
50,1221403.0303245888
51,1215219.992691921
52,1208222.2516202796
53,1189878.0760618036
54,1183366.5235044726
55,1182132.4124599476
56,1176997.8705771717
57,1173684.2272522955
58,1183498.2890779201
59,1178031.8017545005
60,1184558.5606231245
61,1179416.9793557147
62,1180552.4759003269
