,0
0,21.865843513747677
1,3293.607346982695
2,3535.517248375574
3,-8017.474179341458
4,4682.969916334376
5,3432.874976111576
6,-5860.131872719154
7,3567.970973258838
8,5961.8807688136585
9,-14816.95913234097
10,-3198.5370439600665
11,-3593.120817630086
12,18581.616682851687
13,13087.687582869781
14,13325.516428448725
15,4165.551855798811
16,-9732.29253696301
17,9074.879531421466
18,-15088.215926576406
19,-1583.8498108221684
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,-846.6641521085985
35,2487.7186280698515
36,5691.152899330482
37,766.3617178217974
38,2559.968753196532
39,-8012.922539561987
40,-1198.1445750682615
41,0.0
42,916.6622355550062
43,293.6427752606105
44,-746.1158943735063
45,-3700.384330191184
46,2773.088664405979
47,-865.5166106016841
48,0.0
49,0.0
50,0.0
51,205.91165459994227
52,-157.0860253283754
53,1726.6795392099302
54,649.2037237684708
55,-4642.113949177321
56,-4323.6114978471305
57,-4422.238618979696
58,-1295.2588593910914
59,-1016.2229162342846
60,0.0
61,0.0
