,0
0,1160146.5364928143
1,1167043.0094219025
2,1162088.6863664368
3,1162353.2182825762
4,1155438.315475782
5,1149376.8775686398
6,1154307.1126746498
7,1151163.2668808685
8,1150371.3433291377
9,1156592.9959402978
10,1150105.9676963366
11,1142299.6818273487
12,1147218.9695000397
13,1142575.0850628032
14,1142077.8143684138
15,1146704.842170008
16,1146822.1091197191
17,1145857.3134597572
18,1139571.2772939287
19,1133404.3852343545
20,1135401.29516672
21,1136063.4055982195
22,1139865.7924989115
23,1138147.1056407725
24,1137136.991925995
25,1135842.1310289681
26,1142695.5376804783
27,1148059.9257860424
28,1154492.0440310526
29,1158357.0172641613
30,1162380.9184549763
31,1159780.7580408338
32,1155026.5207367567
33,1163367.39936831
34,1162490.2662513019
35,1169336.657582097
36,1169585.8310994196
37,1172314.4489584973
38,1168806.872973981
39,1187278.0918599367
40,1185672.8292386867
41,1180651.6019691515
42,1181136.638605943
43,1178935.6551846361
44,1170777.1112925007
45,1175616.596181989
46,1179185.0560307016
47,1178313.7206496687
48,1176226.3308707243
49,1187217.4232638318
50,1186125.297628923
51,1184931.767290054
52,1186388.45319864
53,1180201.9572216962
54,1174123.968391299
55,1174168.4576132533
56,1171630.9280861686
57,1169528.5371813565
58,1178855.9288801716
59,1177605.895075969
60,1187922.0090789439
61,1177979.0284732743
62,1178696.8499792041
