,0
0,1158484.5398933596
1,1151303.821480587
2,1156016.3131215516
3,1152770.3292956545
4,1153290.7769461155
5,1162809.1395694069
6,1152491.831823644
7,1154679.8588034555
8,1151956.2269475479
9,1152186.4950729592
10,1150707.2236170322
11,1158460.9013663083
12,1159569.6843823337
13,1162891.3919031352
14,1159394.3228168301
15,1163797.1332606284
16,1160462.0084499633
17,1154947.4914835969
18,1153048.3780052506
19,1150008.1177647233
20,1150244.2674448069
21,1141682.078501424
22,1139312.2799311199
23,1133549.9097200718
24,1128729.0562498954
25,1152103.7822019013
26,1157228.7773036754
27,1173748.0625699114
28,1183023.3941786594
29,1183499.9932625364
30,1186836.1271678635
31,1194230.7274717113
32,1191593.4977035276
33,1192552.758569755
34,1188720.3284551862
35,1195483.684897698
36,1199212.2148270824
37,1202245.0878962628
38,1206138.5614286035
39,1200605.850190434
40,1204683.260613291
41,1203977.1009535785
42,1210633.8879064128
43,1211007.6700462261
44,1211280.2883454869
45,1214496.3366544147
46,1227703.75883036
47,1233578.4259020092
48,1244150.1280863048
49,1245322.2121202447
50,1252746.9941217178
51,1247181.9953184468
52,1255131.9124329367
53,1256446.7735826774
54,1258006.086403268
55,1263693.558505926
56,1262956.7970465124
57,1261694.1589136275
58,1263839.2640774087
59,1265314.9394398748
60,1257827.8844845083
61,1255830.9769091331
62,1253054.3767520331
