,0
0,1216373.1561676778
1,1203375.7005974476
2,1207265.4851451009
3,1205556.7123946277
4,1204962.6859355816
5,1210344.7097197422
6,1214045.04844199
7,1217725.7462248404
8,1215102.4878823087
9,1213237.6493717963
10,1215510.715724106
11,1219713.473407138
12,1215961.9116612894
13,1210818.121584845
14,1211395.7226968822
15,1209400.512143848
16,1209378.4176212589
17,1208169.0582969168
18,1208128.6911389083
19,1210436.5641908618
20,1212360.6383403344
21,1212445.6705108741
22,1214573.646151176
23,1214365.6343546305
24,1212255.7824660765
25,1214327.729765971
26,1202196.585833
27,1201944.3353356747
28,1210087.4816745836
29,1211619.4360518262
30,1211462.0787601508
31,1196013.5103223117
32,1190240.8116761865
33,1191318.073702178
34,1200889.7007760713
35,1196573.6061260833
36,1195864.598130222
37,1198061.5676809594
38,1198217.707751367
39,1198933.7274397218
40,1198417.3460824706
41,1205360.1268626468
42,1208569.0437162286
43,1201189.6036927258
44,1206948.5006174918
45,1207251.80711633
46,1202796.7272545802
47,1220486.7113922383
48,1225107.2001983002
49,1228680.152320047
50,1231555.7345054215
51,1236060.4832261945
52,1236671.3038496112
53,1238511.1088758155
54,1235629.3889969976
55,1229754.443767757
56,1228014.5581310317
57,1227958.1428825546
58,1230913.1159968458
59,1232003.592173959
60,1236139.0641768
61,1235008.1483498772
62,1238436.464459649
