,0
0,1554979.7570539345
1,1562829.410412361
2,1572406.368103337
3,1570833.9735508694
4,1570833.9735508694
5,1570833.9735508694
6,1570833.9735508694
7,1570833.9735508694
8,1570833.9735508694
9,1570833.9735508694
10,1570833.9735508694
11,1570833.9735508694
12,1570833.9735508694
13,1570833.9735508694
14,1570833.9735508694
15,1570833.9735508694
16,1570833.9735508694
17,1570833.9735508694
18,1570833.9735508694
19,1570833.9735508694
20,1570833.9735508694
21,1570833.9735508694
22,1570833.9735508694
23,1570833.9735508694
24,1570833.9735508694
25,1570833.9735508694
26,1570833.9735508694
27,1570833.9735508694
28,1570833.9735508694
29,1570833.9735508694
30,1570833.9735508694
31,1570833.9735508694
32,1570833.9735508694
33,1570833.9735508694
34,1570833.9735508694
35,1570833.9735508694
36,1570833.9735508694
37,1570833.9735508694
38,1570833.9735508694
39,1570833.9735508694
40,1570833.9735508694
41,1570833.9735508694
42,1570833.9735508694
43,1570833.9735508694
44,1570833.9735508694
45,1570833.9735508694
46,1570833.9735508694
47,1570833.9735508694
48,1570833.9735508694
49,1570833.9735508694
50,1570833.9735508694
51,1568971.6508547983
52,1569893.7453598343
53,1568213.8511949657
54,1557141.8899520377
55,1548019.395959572
56,1566425.3315926362
57,1558986.812357366
58,1560448.7586073363
59,1563036.7591274127
60,1540895.6494811228
61,1564689.2637152583
62,1585882.3885476328
