,0
0,1365032.1549748252
1,1365632.688538413
2,1362452.3096710083
3,1360348.8349563696
4,1359516.8977202557
5,1350445.7553877656
6,1350940.7654853854
7,1343522.832443329
8,1351237.241209769
9,1347788.9644077292
10,1341009.0629520533
11,1355590.72422217
12,1352145.859468304
13,1365663.4736691762
14,1374186.4417714495
15,1365656.9541694508
16,1366153.3379821877
17,1364449.664772935
18,1381692.1587268885
19,1380310.4685684699
20,1379995.5416925251
21,1379741.8210020682
22,1379362.4007877794
23,1379201.21424431
24,1378838.149904555
25,1378838.149904555
26,1378838.149904555
27,1378403.677226769
28,1378235.5348510859
29,1378235.5348510859
30,1378235.5348510859
31,1378235.5348510859
32,1378235.5348510859
33,1378235.5348510859
34,1378198.9844774497
35,1378482.8941664733
36,1378273.1812926102
37,1377915.8875401262
38,1377317.830682518
39,1377197.4340581493
40,1378956.9613207032
41,1381713.6531093405
42,1381126.561912681
43,1379160.1977530532
44,1380078.1846785313
45,1379642.492713424
46,1380968.7708326757
47,1377351.171265306
48,1380927.1987935388
49,1381687.7279578699
50,1382616.698382978
51,1384416.3782905838
52,1394519.7918227855
53,1392266.8729229067
54,1387613.0651144185
55,1388071.7349315463
56,1390043.6273967777
57,1389643.0458103132
58,1384193.6530103795
59,1394985.6868357908
60,1382610.9329824003
61,1385775.5163599565
62,1391825.0120238329
