,0
0,1715697.1117152865
1,1715949.7294886964
2,1717243.5066242244
3,1717917.2411831825
4,1719441.192462555
5,1719158.9993816302
6,1717701.491018014
7,1718959.2358220473
8,1720931.3669851758
9,1725881.9624549572
10,1732143.3879651325
11,1724495.5702155917
12,1733826.7608609432
13,1733684.3608460836
14,1738247.1088420795
15,1729045.3510447252
16,1729488.9434388857
17,1740364.0087140684
18,1734654.398564061
19,1734436.234428399
20,1737409.2814802565
21,1743867.4480223684
22,1739852.8362836638
23,1730175.0725550707
24,1727559.132933361
25,1728645.4660271471
26,1745286.4104501503
27,1750658.5660479337
28,1742690.9805918005
29,1765169.4293752308
30,1767171.3225778977
31,1774438.000502665
32,1769519.7088422792
33,1778645.7787315785
34,1789502.7016460188
35,1789405.9867072194
36,1788268.0002062428
37,1782600.0066598814
38,1784415.385093122
39,1771513.1186856027
40,1767149.2580467267
41,1757373.4806233007
42,1745693.9611939127
43,1743641.1101958486
44,1767505.9816000527
45,1769184.4577487302
46,1777015.6993773552
47,1778829.609045676
48,1789518.3064493593
49,1795622.4426104906
50,1788487.2876001059
51,1777193.8949323907
52,1800223.415608329
53,1775184.1055484696
54,1774350.8449302611
55,1783342.4775356925
56,1782350.0924867517
57,1785946.7334465154
58,1799893.5325695104
59,1821716.1371874583
60,1740597.4025230324
61,1738868.145069446
62,1738868.145069446
