,0
0,1710547.896910414
1,1707810.1764152572
2,1709820.2525406452
3,1711576.8417486548
4,1711232.7592580465
5,1711232.7592580465
6,1711232.7592580465
7,1711232.7592580465
8,1711367.9898443783
9,1710056.2600713037
10,1710342.2772599556
11,1711126.4536949403
12,1711180.4558185968
13,1710945.9779012888
14,1710945.9779012888
15,1710945.9779012888
16,1710945.9779012888
17,1710945.9779012888
18,1709867.1078461201
19,1709763.4340773139
20,1707891.424779701
21,1709836.148058153
22,1710142.1229825222
23,1709948.2105532554
24,1709948.2105532554
25,1709948.2105532554
26,1709948.2105532554
27,1709948.2105532554
28,1709948.2105532554
29,1709948.2105532554
30,1709948.2105532554
31,1709948.2105532554
32,1709948.2105532554
33,1709948.2105532554
34,1709948.2105532554
35,1709948.2105532554
36,1709948.2105532554
37,1709948.2105532554
38,1709948.2105532554
39,1709948.2105532554
40,1709948.2105532554
41,1709948.2105532554
42,1709948.2105532554
43,1709948.2105532554
44,1709948.2105532554
45,1709948.2105532554
46,1709948.2105532554
47,1709948.2105532554
48,1709948.2105532554
49,1709948.2105532554
50,1709948.2105532554
51,1709948.2105532554
52,1709948.2105532554
53,1709948.2105532554
54,1709948.2105532554
55,1709948.2105532554
56,1709948.2105532554
57,1709948.2105532554
58,1709948.2105532554
59,1709948.2105532554
60,1709948.2105532554
61,1709948.2105532554
62,1709948.2105532554
