,0
0,1801630.6967030093
1,1795002.7863443643
2,1798913.6176884351
3,1807460.1952872858
4,1806235.2564547746
5,1806235.2564547746
6,1806235.2564547746
7,1806235.2564547746
8,1806523.3011437235
9,1803473.5532831363
10,1803993.7265290734
11,1807619.4390055751
12,1808220.0283987555
13,1807529.6757662522
14,1807529.6757662522
15,1807529.6757662522
16,1807529.6757662522
17,1807529.6757662522
18,1806705.4236187479
19,1806575.1932318117
20,1802253.1859960125
21,1805056.406133194
22,1804656.426105923
23,1804269.1996303415
24,1804269.1996303415
25,1804269.1996303415
26,1804269.1996303415
27,1804269.1996303415
28,1804269.1996303415
29,1804269.1996303415
30,1804269.1996303415
31,1804269.1996303415
32,1804269.1996303415
33,1804269.1996303415
34,1804269.1996303415
35,1804269.1996303415
36,1804269.1996303415
37,1804269.1996303415
38,1804269.1996303415
39,1804269.1996303415
40,1804269.1996303415
41,1804269.1996303415
42,1804269.1996303415
43,1804269.1996303415
44,1804269.1996303415
45,1804269.1996303415
46,1804269.1996303415
47,1804269.1996303415
48,1804269.1996303415
49,1804269.1996303415
50,1804269.1996303415
51,1804269.1996303415
52,1804269.1996303415
53,1804269.1996303415
54,1804269.1996303415
55,1804269.1996303415
56,1804269.1996303415
57,1804269.1996303415
58,1804269.1996303415
59,1804269.1996303415
60,1804269.1996303415
61,1804269.1996303415
62,1804269.1996303415
