,0
0,-38265.17927839188
1,487.4999513551593
2,32623.12625440769
3,-14012.653117287438
4,19580.755520382198
5,-5922.317739347229
6,15221.523212147644
7,12090.212916607969
8,7148.579403629992
9,-13391.323188396636
10,-1593.780196066713
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,552.9372232859023
29,-191.64711482916027
30,-1011.9784735513385
31,3271.313543472672
32,-4734.115945830243
33,546.4241612604819
34,-2870.151473562233
35,-2068.8912803172134
36,-14434.017960714176
37,9687.106485400116
38,-10741.382818386657
39,13063.453488260042
40,8723.928062944673
41,2232.8973196186125
42,19488.011064968305
43,1877.2157021311577
44,6217.105850474676
45,1512.8746210148092
46,2205.506154032424
47,-7541.226936221123
48,-369.94378468580544
49,-5587.015012012329
50,-7238.497164108558
51,-21806.44253248116
52,-672.4335239285138
53,-16759.746429780265
54,8978.506447882624
55,-17882.058199977037
56,3851.4328171592206
57,-8221.376558927586
58,5730.225612197537
59,1021.6871869112365
60,-1559.041314757662
61,0.0
