,0
0,1598120.385483086
1,1569764.285562084
2,1578303.1149182536
3,1602334.7624792496
4,1588695.6845232376
5,1605262.484852244
6,1601944.9483937647
7,1618991.6015606478
8,1639297.6861307477
9,1628581.1077252356
10,1625547.0689878224
11,1623921.5252099002
12,1623921.5252099002
13,1623921.5252099002
14,1623921.5252099002
15,1623921.5252099002
16,1623921.5252099002
17,1623921.5252099002
18,1623921.5252099002
19,1623921.5252099002
20,1623921.5252099002
21,1623921.5252099002
22,1623921.5252099002
23,1623921.5252099002
24,1623921.5252099002
25,1623921.5252099002
26,1623921.5252099002
27,1623921.5252099002
28,1623921.5252099002
29,1624308.9792526062
30,1624169.3940149557
31,1623547.029922811
32,1625944.154860105
33,1623776.4100093676
34,1623845.791784098
35,1620377.4839862431
36,1617008.2455605655
37,1600115.469592576
38,1614435.8984975358
39,1602845.2629124532
40,1618164.6673469278
41,1630083.4834435887
42,1630370.3481306222
43,1650782.420454485
44,1652612.2227804768
45,1654695.6471278772
46,1654640.3680618796
47,1654138.8972615153
48,1648512.5722332178
49,1646418.8889856786
50,1641934.258009093
51,1637649.6707343194
52,1625906.998639908
53,1625394.7278303544
54,1616033.7852905714
55,1621948.7064107808
56,1603970.9011904646
57,1607562.4361821546
58,1596657.110221343
59,1603936.2164169222
60,1610430.2736020614
61,1608819.8472588216
62,1608819.8472588216
