,0
0,2533.3021831298247
1,2386.84686298389
2,-1310.645533011295
3,598.9560004281811
4,3599.1319560457487
5,3472.229149456136
6,-3077.083033826435
7,3385.3087234019767
8,3415.112823045347
9,10693.120004501427
10,1449.1534083057195
11,-1274.157534579048
12,8383.597483551595
13,3623.840988868149
14,10909.895176265389
15,2774.541251025861
16,8595.682016537525
17,3619.049825804308
18,-7996.570387909422
19,2715.038431601133
20,2745.3472313203383
21,2323.548023584066
22,4455.907256805804
23,1748.358017907245
24,-3672.3765580297913
25,1495.1021037078463
26,-1515.7158706497867
27,-6936.479410059517
28,1256.4847849037033
29,-4478.060499417828
30,-8804.872048509074
31,8044.727748768171
32,-58.274181546177715
33,3545.8298974563368
34,7736.644997894997
35,-2247.443165355129
36,2866.853216128424
37,203.85982193960808
38,11245.230254702503
39,10653.616205041297
40,15992.05994814355
41,-1827.8573402548209
42,-2226.5799788732547
43,-4032.398253424093
44,-5613.683874564245
45,3675.2828116656747
46,4296.441515607759
47,7432.635118877981
48,-986.6859376882203
49,6705.295353765367
50,-6070.883762574289
51,6997.4114097000565
52,6005.4420382545795
53,-4789.140794198727
54,-1272.0366429898422
55,6997.362091820221
56,-3871.259837474907
57,-1163.1081671572756
58,281.18430304550566
59,3375.6893098403234
60,-7503.196239674231
61,11370.257780873915
