,0
0,1727368.066792431
1,1727025.9671287895
2,1726916.0303825238
3,1726916.0303825238
4,1726916.0303825238
5,1726916.0303825238
6,1726916.0303825238
7,1726916.0303825238
8,1726916.0303825238
9,1726916.0303825238
10,1726916.0303825238
11,1726916.0303825238
12,1726916.0303825238
13,1726916.0303825238
14,1726916.0303825238
15,1726916.0303825238
16,1726916.0303825238
17,1726916.0303825238
18,1726916.0303825238
19,1726916.0303825238
20,1726916.0303825238
21,1726916.0303825238
22,1726916.0303825238
23,1726916.0303825238
24,1726916.0303825238
25,1726916.0303825238
26,1726916.0303825238
27,1726916.0303825238
28,1726916.0303825238
29,1726916.0303825238
30,1726916.0303825238
31,1726916.0303825238
32,1726916.0303825238
33,1726916.0303825238
34,1726916.0303825238
35,1726916.0303825238
36,1726916.0303825238
37,1726506.7823855206
38,1727884.395531138
39,1727617.8677205634
40,1727617.8677205634
41,1727617.8677205634
42,1732792.4144822636
43,1732642.8289411943
44,1732642.8289411943
45,1732642.8289411943
46,1732642.8289411943
47,1732642.8289411943
48,1732642.8289411943
49,1732642.8289411943
50,1732642.8289411943
51,1732642.8289411943
52,1732642.8289411943
53,1732642.8289411943
54,1732642.8289411943
55,1732642.8289411943
56,1732642.8289411943
57,1732642.8289411943
58,1732642.8289411943
59,1732642.8289411943
60,1732642.8289411943
61,1732642.8289411943
62,1732642.8289411943
