,0
0,1607388.4062623167
1,1600986.7133768795
2,1603282.091985619
3,1606429.7149895881
4,1605636.2107094687
5,1605636.2107094687
6,1605636.2107094687
7,1605636.2107094687
8,1604985.2214667406
9,1604787.2249668555
10,1604507.6523621473
11,1607131.6933755726
12,1605525.9089413658
13,1605016.5149128225
14,1605016.5149128225
15,1605016.5149128225
16,1605016.5149128225
17,1605016.5149128225
18,1603888.4455682668
19,1603752.0744768104
20,1601536.1413611085
21,1603752.6788761092
22,1602707.6022340504
23,1602460.1096862333
24,1602460.1096862333
25,1602460.1096862333
26,1602460.1096862333
27,1602460.1096862333
28,1602460.1096862333
29,1602460.1096862333
30,1602460.1096862333
31,1602460.1096862333
32,1602460.1096862333
33,1602460.1096862333
34,1602460.1096862333
35,1602460.1096862333
36,1602460.1096862333
37,1602460.1096862333
38,1602460.1096862333
39,1602460.1096862333
40,1602460.1096862333
41,1602460.1096862333
42,1602460.1096862333
43,1602460.1096862333
44,1602460.1096862333
45,1602460.1096862333
46,1602460.1096862333
47,1602460.1096862333
48,1602460.1096862333
49,1602460.1096862333
50,1602460.1096862333
51,1602460.1096862333
52,1602460.1096862333
53,1602460.1096862333
54,1602460.1096862333
55,1602460.1096862333
56,1602460.1096862333
57,1602460.1096862333
58,1602460.1096862333
59,1602460.1096862333
60,1602460.1096862333
61,1602460.1096862333
62,1602460.1096862333
