,0
0,-812.6672827284783
1,1249.7689080196433
2,5499.788050267845
3,-385.16115581360646
4,0.0
5,0.0
6,0.0
7,206.5870359002147
8,-1269.568428649567
9,1227.0752266007476
10,2967.307646033354
11,-1673.2392939906567
12,-350.2243682385888
13,0.0
14,0.0
15,0.0
16,0.0
17,-1876.9276705922093
18,-123.56490020011552
19,-2358.921880015405
20,1341.6116271908395
21,-559.0608468335122
22,-156.6732185774017
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
