,0
0,1000000.0
1,999723.1875105336
2,997071.7107037897
3,990857.0554734559
4,988411.504668036
5,988527.1867033697
6,991156.6159594706
7,978758.8416905301
8,988258.6176236172
9,970748.1166712225
10,968043.213942065
11,954379.2666962305
12,961628.939124948
13,981055.1464050629
14,965873.1316951126
15,984257.3991060521
16,964970.8409908825
17,972458.1469361606
18,994353.9967007443
19,992915.3631105917
20,985481.9468081753
21,1005541.1213986414
22,1009114.8101424864
23,993994.3295877536
24,990589.3579873673
25,991580.8429938104
26,980504.3167608695
27,972366.0332910934
28,990174.4567043686
29,1005589.6128892475
30,1022728.9702195943
31,1015262.230379481
32,1013760.9701490937
33,1025774.0415827107
34,1012727.2567299005
35,1019337.0982549139
36,1029250.2776275931
37,1026663.3491948365
38,1020430.872332354
39,1045167.0401689783
40,1044023.0691643531
41,1048800.3256196366
42,1053982.871985918
43,1052584.7650356018
44,1045959.9528042555
45,1049164.1879075037
46,1048346.0951441391
47,1063346.1913170083
48,1063743.9418176308
49,1069403.4595000977
50,1076473.4410850792
51,1083811.9978348366
52,1086838.2162276471
53,1084523.271361069
54,1084437.7375190712
55,1079961.9623968913
56,1080509.7995469824
57,1084085.5059328824
58,1090223.6501692852
59,1102641.9962805458
60,1099294.4189713744
61,1106890.9141503084
62,1106873.6726141707
