,0
0,1653956.5126745198
1,1650257.6742912363
2,1652200.1353290349
3,1657212.6540929978
4,1656596.3646198562
5,1656596.3646198562
6,1656596.3646198562
7,1656596.3646198562
8,1657186.3805376282
9,1657435.2280864287
10,1658270.0295606032
11,1661117.1373463736
12,1662810.8880718865
13,1662354.9257201971
14,1662354.9257201971
15,1662354.9257201971
16,1662354.9257201971
17,1662354.9257201971
18,1661145.4105910256
19,1661072.7404048003
20,1657331.1031432352
21,1660226.4062466593
22,1658946.126929658
23,1658726.288019657
24,1658726.288019657
25,1658726.288019657
26,1658726.288019657
27,1658726.288019657
28,1658726.288019657
29,1658726.288019657
30,1658726.288019657
31,1658726.288019657
32,1658726.288019657
33,1658726.288019657
34,1658726.288019657
35,1658726.288019657
36,1658726.288019657
37,1658726.288019657
38,1658726.288019657
39,1658726.288019657
40,1658726.288019657
41,1658726.288019657
42,1658726.288019657
43,1658726.288019657
44,1658726.288019657
45,1658726.288019657
46,1658726.288019657
47,1658726.288019657
48,1658726.288019657
49,1658726.288019657
50,1658726.288019657
51,1658726.288019657
52,1658726.288019657
53,1658726.288019657
54,1658726.288019657
55,1658726.288019657
56,1658726.288019657
57,1658726.288019657
58,1658726.288019657
59,1658726.288019657
60,1658726.288019657
61,1658726.288019657
62,1658726.288019657
