,0
0,1072216.9427538859
1,1069367.8199814067
2,1069978.0985342336
3,1082798.1636479285
4,1087634.906304643
5,1093412.660661052
6,1091074.4369157008
7,1103070.9862833277
8,1104088.798327177
9,1109896.531693313
10,1109268.7205922806
11,1109493.2207281094
12,1103606.3881899323
13,1102524.7013568403
14,1095110.2861440654
15,1087180.5526354173
16,1109698.6458837728
17,1115504.2133218008
18,1115775.1546481028
19,1122446.3708142522
20,1114145.3045375051
21,1121629.076523585
22,1119094.0274540887
23,1128624.3285965605
24,1131712.178501298
25,1134166.51015339
26,1133242.2416935647
27,1137854.3298864353
28,1135141.3011643616
29,1142880.8255236563
30,1138022.3645315985
31,1139036.7815625602
32,1137074.2348827552
33,1138826.0040648282
34,1133308.8651078155
35,1137209.8761249983
36,1132164.1147016597
37,1130475.1286217335
38,1125315.515000305
39,1127785.9488556148
40,1122248.0541992192
41,1120613.1457931674
42,1124413.3714978965
43,1131969.03399932
44,1129909.2464566957
45,1130351.8871812052
46,1118783.5221486515
47,1092661.6984454356
48,1110791.923861329
49,1112380.3521493773
50,1127652.1743826342
51,1147492.9484866676
52,1140961.0079024667
53,1138374.7239877167
54,1140640.0385039905
55,1144319.9867089011
56,1152094.6900725614
57,1137974.7380069913
58,1131780.0950413311
59,1135249.1987471378
60,1141456.5093952662
61,1128240.6231062005
62,1136186.3962791094
