,0
0,1506706.8558955446
1,1505896.6699997408
2,1505749.8921442225
3,1505749.8921442225
4,1505749.8921442225
5,1505749.8921442225
6,1505749.8921442225
7,1505749.8921442225
8,1505749.8921442225
9,1505749.8921442225
10,1505749.8921442225
11,1505749.8921442225
12,1505749.8921442225
13,1505749.8921442225
14,1505749.8921442225
15,1505749.8921442225
16,1505749.8921442225
17,1505749.8921442225
18,1505749.8921442225
19,1505749.8921442225
20,1505749.8921442225
21,1505749.8921442225
22,1505749.8921442225
23,1505749.8921442225
24,1505749.8921442225
25,1505749.8921442225
26,1505749.8921442225
27,1505749.8921442225
28,1505749.8921442225
29,1505749.8921442225
30,1505749.8921442225
31,1505749.8921442225
32,1505749.8921442225
33,1505749.8921442225
34,1505749.8921442225
35,1505749.8921442225
36,1505749.8921442225
37,1504985.5861001872
38,1506210.97752029
39,1505915.2881385824
40,1505915.2881385824
41,1505915.2881385824
42,1509167.4856039723
43,1509039.9035950215
44,1509039.9035950215
45,1509039.9035950215
46,1509039.9035950215
47,1509039.9035950215
48,1509039.9035950215
49,1509039.9035950215
50,1509039.9035950215
51,1509039.9035950215
52,1509039.9035950215
53,1509039.9035950215
54,1509039.9035950215
55,1509039.9035950215
56,1509039.9035950215
57,1509039.9035950215
58,1509039.9035950215
59,1509039.9035950215
60,1509039.9035950215
61,1509039.9035950215
62,1509039.9035950215
