,0
0,2741.8959349957295
1,454.70338436728343
2,13679.906804214697
3,5029.571703751804
4,5650.581006909721
5,-2560.12321420596
6,12245.379778312752
7,1302.1850225646049
8,6333.986415450927
9,93.38486294168979
10,1700.6212486184668
11,-6375.8773849399295
12,-636.9624554954935
13,-7112.6266096944455
14,-7156.262850271771
15,22634.981181880226
16,6777.500823144801
17,347.71831637388095
18,7270.73582619708
19,-8789.939582346939
20,6729.922585105058
21,-2440.194143208908
22,9651.619410990737
23,2943.0070123986807
24,1958.0449841886293
25,-2085.676131075714
26,5209.841235812288
27,-2208.0072899481747
28,7883.882197409868
29,-4901.462744674645
30,879.4948302996345
31,-2553.896930600051
32,2301.7513391233515
33,-5363.427052908577
34,4207.21877196664
35,-5601.970890258672
36,-1694.0806673360057
37,-5357.612543228781
38,2646.7299589705653
39,-6132.915991727728
40,-1192.9864773624577
41,4049.5386080080643
42,7885.5150189213455
43,-1921.2107170999516
44,157.24448858969845
45,-13583.445459113456
46,-26713.196148793213
47,18759.023926335154
48,2593.770568797132
49,16937.28866213397
50,21044.956937462557
51,-7018.390283851884
52,-3365.0052851063665
53,2704.0718361733016
54,4512.494418287417
55,7934.153298532357
56,-14916.491277422989
57,-6323.722136098659
58,4012.685078630224
59,6972.679383456707
60,-13310.840144126676
61,7845.538575064857
