,0
0,1443237.641449477
1,1452629.4839906706
2,1457280.4068639816
3,1455358.083662066
4,1453895.156096725
5,1456648.2724519752
6,1457570.9633656938
7,1458613.4008153395
8,1460244.4812234393
9,1466097.18125565
10,1464727.5020748863
11,1466715.0969624165
12,1467467.60532567
13,1469007.3456843514
14,1467174.6185618686
15,1483963.4622527123
16,1485286.604250864
17,1486791.8065841708
18,1490960.868341664
19,1478653.5581357488
20,1478939.7529350992
21,1483442.8102972414
22,1488591.0335262807
23,1491168.2561914464
24,1483535.0189024052
25,1485493.0144226826
26,1484899.3752929573
27,1483182.2281596665
28,1482646.9772326548
29,1485668.756547789
30,1486278.1678808222
31,1475967.0217860353
32,1493047.0101632338
33,1482628.6982617828
34,1486034.4296188774
35,1494988.1124050275
36,1490792.2664383978
37,1494285.7715706867
38,1497962.916267894
39,1514995.1746847557
40,1524356.6784582841
41,1544868.925809804
42,1542184.3628474374
43,1535985.0212139494
44,1528964.3067616087
45,1528098.1169695787
46,1524894.570514949
47,1532409.6109582228
48,1535644.9237267803
49,1540002.2778271474
50,1545088.8410374997
51,1537270.276394647
52,1550579.1100882618
53,1556686.9544808369
54,1554199.681862786
55,1552675.5522767166
56,1551010.3377442902
57,1549806.2524138996
58,1551594.307303412
59,1554111.9230849799
60,1558769.596674775
61,1551652.8902314885
62,1554979.7570539345
