,0
0,1108607.9578634854
1,1105031.5225486606
2,1092253.4951330943
3,1093935.4730889841
4,1093259.8941128396
5,1105246.2782869823
6,1115553.1002321558
7,1114163.4456981076
8,1110012.0283430936
9,1111579.774101667
10,1114120.2471108518
11,1107339.5038727548
12,1101076.8892530946
13,1105205.5995014838
14,1104116.9659755495
15,1102218.0355664727
16,1088685.669938349
17,1073687.3393532967
18,1068604.9104445416
19,1073859.2569472117
20,1072627.4427521923
21,1067358.8073385675
22,1065653.7066152068
23,1068812.9436219202
24,1067294.539183208
25,1078106.6460426569
26,1064116.6985936055
27,1058336.5016353992
28,1049550.0171607337
29,1066816.0798403337
30,1057718.7529683171
31,1055735.4226999262
32,1050674.7333510309
33,1057020.3100478125
34,1063826.0848343626
35,1077060.0715577817
36,1086041.6324254074
37,1085892.0578041973
38,1086998.5622409424
39,1079554.0315515487
40,1074642.9548753502
41,1073186.8802796307
42,1076764.7981625819
43,1082395.213263213
44,1084988.7563560384
45,1085321.8628920857
46,1085468.2321928742
47,1078851.2134108446
48,1067500.8562975156
49,1067278.2845379978
50,1066115.4841562968
51,1073240.3168775332
52,1064407.2894094593
53,1069030.713301519
54,1072020.3725238808
55,1069616.1970854015
56,1078900.9762624286
57,1047383.4391918764
58,1032633.275769219
59,1044915.2469358296
60,1055025.7550978658
61,1069870.5761194618
62,1072216.9427538859
