,0
0,1559378.9578733612
1,1547600.971141907
2,1547590.6207219409
3,1570315.5655876994
4,1559141.9696831703
5,1575272.2168234373
6,1569336.4057179582
7,1582786.964914116
8,1594464.721690899
9,1597097.504458824
10,1583894.3905920335
11,1582310.5398456962
12,1582310.5398456962
13,1582310.5398456962
14,1582310.5398456962
15,1582310.5398456962
16,1582310.5398456962
17,1582310.5398456962
18,1582310.5398456962
19,1582310.5398456962
20,1582310.5398456962
21,1582310.5398456962
22,1582310.5398456962
23,1582310.5398456962
24,1582310.5398456962
25,1582310.5398456962
26,1582310.5398456962
27,1582310.5398456962
28,1582310.5398456962
29,1582559.091311075
30,1582472.3269607783
31,1582209.5273947222
32,1583819.1561905518
33,1580852.0601683725
34,1581001.6350309826
35,1579023.4920910324
36,1576133.8053473046
37,1566988.5890378607
38,1574309.2167258894
39,1567950.62466792
40,1576229.3400906562
41,1582893.806744941
42,1583928.0258518113
43,1596504.7855397197
44,1601651.086417103
45,1605808.3343836253
46,1605670.1602592478
47,1606889.377980272
48,1600560.9592750503
49,1599236.881810456
50,1594787.5148203152
51,1585591.9134315308
52,1566490.4884271235
53,1565561.5989706148
54,1551316.8068781164
55,1559730.4488789611
56,1541903.3588805979
57,1544782.8763200536
58,1536638.8042405026
59,1540756.7563023826
60,1541114.7031186016
61,1539573.59768325
62,1539573.59768325
