,0
0,-6862.971049190499
1,-2866.951970451977
2,-2955.5515421172604
3,-1416.2126613808796
4,-12251.70131853805
5,205.82933229999617
6,-8739.555912494427
7,9478.614009850193
8,-7351.006092975149
9,-4890.831769439857
10,22246.13484650827
11,-1869.17977929255
12,14558.315175120719
13,8212.26251173485
14,-6586.544832164189
15,1184.5630195355043
16,-3939.486425588606
17,22761.741348177427
18,-1471.04871963826
19,-101.612684546737
20,-55.60352925769985
21,448.9379028703552
22,-323.94687536126
23,-268.74688177811913
24,0.0
25,0.0
26,105.7542587169446
27,-68.92584136570804
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,-7.065779382828623
34,203.73548761592247
35,-134.42020513978787
36,-20.63127516093664
37,-191.97409611777402
38,76.11311345198192
39,1091.9379230986815
40,44.55913912761025
41,-174.96961968834512
42,-1425.6415879349224
43,266.15014570532367
44,972.8292403873056
45,2544.758939110907
46,72.52440998889506
47,872.1301597536076
48,317.78727434854954
49,-841.3764391043223
50,-1047.0600764038973
51,3235.201522226678
52,-2055.1290930500254
53,-4119.734877962386
54,-242.8514514816925
55,-1176.103982353583
56,1764.4112608991563
57,-1823.863689113874
58,7687.779465444386
59,-3201.019756905269
60,2429.87842312688
61,5715.750400000252
