,0
0,1393627.2246734311
1,1384605.8747640685
2,1389752.519520017
3,1387287.2374489792
4,1385527.7318289294
5,1390334.4014779483
6,1396109.6906139872
7,1398701.939961219
8,1395197.4658896935
9,1393550.2242756435
10,1394960.2623467182
11,1398499.5604075973
12,1394563.5479809346
13,1392325.4998968071
14,1394553.023606619
15,1391809.630760849
16,1388747.0776432008
17,1387358.3514769974
18,1387317.7176483301
19,1389004.4331646422
20,1390266.30394435
21,1390302.161476162
22,1392068.5933756023
23,1391992.8366551572
24,1390155.7945074153
25,1391759.0605050991
26,1379834.6633420289
27,1380054.6355471404
28,1389999.8937957808
29,1392512.1333682253
30,1392869.8440544733
31,1375564.749981252
32,1369428.6997787682
33,1372065.3243341648
34,1383805.9646750065
35,1379025.4993391875
36,1378195.726370018
37,1380236.8003131032
38,1381113.2263998545
39,1382933.3399398169
40,1383146.1059154763
41,1390697.9729823128
42,1394326.399406807
43,1380734.7209200985
44,1384726.6304426144
45,1383490.6341586078
46,1376894.151202996
47,1398607.2160268535
48,1402205.3407187979
49,1404833.3446892593
50,1406650.7298119368
51,1413119.6591858023
52,1414980.45485122
53,1416896.631295436
54,1411827.6342505305
55,1405863.901393932
56,1401849.1278811186
57,1395854.4390651844
58,1399257.7006323463
59,1402679.1853966303
60,1403508.8979599758
61,1404859.5539584325
62,1413974.47473595
