,0
0,1226119.1453372054
1,1239530.207902066
2,1233817.21130081
3,1234363.403197372
4,1227987.4515894416
5,1237484.4802943515
6,1244830.7581562796
7,1239416.1708224735
8,1242358.702703454
9,1237956.0110927722
10,1238530.682770674
11,1235317.911751469
12,1248797.6591346948
13,1246797.5700388744
14,1267166.1802722835
15,1279316.9282259305
16,1270948.389186503
17,1281975.811613524
18,1266929.848268429
19,1258152.969936029
20,1253795.3538473505
21,1244728.3361757486
22,1247181.9354820189
23,1243437.9541137225
24,1248628.040088586
25,1246620.7703020002
26,1253457.8843739326
27,1267259.5844225974
28,1285369.568821041
29,1283508.1857359177
30,1296166.872622073
31,1293078.5180007387
32,1298210.60466329
33,1295982.6481638663
34,1296639.4394488253
35,1278255.646764997
36,1277018.4560937658
37,1291247.474924465
38,1286955.287418696
39,1308726.991303838
40,1273244.3944735134
41,1277523.5177113798
42,1278500.6313595076
43,1279507.1904066673
44,1258501.924875471
45,1246954.5928259972
46,1256073.1739256377
47,1257068.6650680949
48,1251863.7421189004
49,1263013.740401032
50,1261497.162205754
51,1258371.8683627949
52,1274412.4183016235
53,1251028.0940488903
54,1250362.6544507102
55,1247470.1824709843
56,1247160.1072008654
57,1241724.8462648008
58,1255737.1233247246
59,1253085.0622619716
60,1258680.2316039987
61,1253347.9332306338
62,1248577.9840789768
