,0
0,1480153.060164514
1,1475181.5312436265
2,1479885.2666189806
3,1479235.5164948371
4,1477762.6868089726
5,1485902.959446634
6,1485810.276470878
7,1490405.974626302
8,1486936.0807599332
9,1487097.6484414043
10,1489780.4558346623
11,1487723.6988725185
12,1485679.0481410427
13,1486734.0489987137
14,1495615.8726436011
15,1489100.047191437
16,1481773.2008464073
17,1480291.430301708
18,1480275.146586345
19,1481312.8075310807
20,1482554.4273784957
21,1481905.7213228017
22,1484006.6384995088
23,1483146.3803341337
24,1482378.543470976
25,1483875.4938418595
26,1473697.4790489355
27,1474689.0384014011
28,1481837.2568759192
29,1485278.4912196829
30,1487136.4222966437
31,1469107.799063923
32,1465608.5115232507
33,1467737.1255696658
34,1481429.450789123
35,1478590.4919416094
36,1475079.5071400644
37,1477745.008552389
38,1476691.3734136664
39,1481018.5658065523
40,1482683.6113118338
41,1492443.0656986157
42,1493207.2115870474
43,1467111.5843177987
44,1470864.957687024
45,1465201.7271937698
46,1463293.5869560463
47,1487330.3946984962
48,1491788.6490758017
49,1495952.0059946745
50,1496990.8314937481
51,1502548.5890507712
52,1505833.303455339
53,1509544.4164910885
54,1509509.129656258
55,1503243.0998458888
56,1499902.4962940784
57,1496609.8532285718
58,1496695.556522006
59,1501966.7050271796
60,1503153.7908005654
61,1506127.855953391
62,1517965.4283951463
