,0
0,1662668.4379846707
1,1638417.6382778697
2,1643530.2204707013
3,1670666.0085823594
4,1653191.1551791301
5,1673895.370196276
6,1666216.4200734845
7,1683041.875377965
8,1698957.2178491775
9,1693082.9748622105
10,1689919.8592246277
11,1688229.9494140309
12,1688229.9494140309
13,1688229.9494140309
14,1688229.9494140309
15,1688229.9494140309
16,1688229.9494140309
17,1688229.9494140309
18,1688229.9494140309
19,1688229.9494140309
20,1688229.9494140309
21,1688229.9494140309
22,1688229.9494140309
23,1688229.9494140309
24,1688229.9494140309
25,1688229.9494140309
26,1688229.9494140309
27,1688229.9494140309
28,1688229.9494140309
29,1688514.4466350612
30,1688340.0193964578
31,1688029.0166942107
32,1692460.8835109498
33,1688537.0717015734
34,1689855.5328783686
35,1686034.0516907545
36,1684064.146348012
37,1665945.512877616
38,1680111.7775065636
39,1666160.0901647334
40,1681133.16175317
41,1689145.6261583068
42,1690493.4696303192
43,1710546.3585954565
44,1716499.099636973
45,1720110.682635583
46,1721623.9383965672
47,1720010.4811030992
48,1710164.2869061395
49,1707798.0400247055
50,1701500.5034119058
51,1698645.7605954488
52,1687041.729681191
53,1681907.859058748
54,1671917.1464717991
55,1682137.2653772011
56,1665986.3519106146
57,1670375.0778560347
58,1658524.0443933245
59,1666878.8609977253
60,1665344.1166746449
61,1663678.797685213
62,1663678.797685213
