,0
0,1431656.5057806459
1,1429610.5988843837
2,1429380.2229779619
3,1429380.2229779619
4,1429380.2229779619
5,1429380.2229779619
6,1429380.2229779619
7,1432049.4550426658
8,1429142.0769680783
9,1444091.8127183071
10,1439321.8160869302
11,1438462.7312000203
12,1438462.7312000203
13,1438462.7312000203
14,1438462.7312000203
15,1438462.7312000203
16,1438462.7312000203
17,1438462.7312000203
18,1438462.7312000203
19,1438462.7312000203
20,1438462.7312000203
21,1438462.7312000203
22,1438462.7312000203
23,1438462.7312000203
24,1438462.7312000203
25,1438462.7312000203
26,1438462.7312000203
27,1438462.7312000203
28,1438462.7312000203
29,1438462.7312000203
30,1438462.7312000203
31,1438462.7312000203
32,1438462.7312000203
33,1438462.7312000203
34,1438462.7312000203
35,1438462.7312000203
36,1438462.7312000203
37,1438462.7312000203
38,1438462.7312000203
39,1438462.7312000203
40,1438462.7312000203
41,1438462.7312000203
42,1438462.7312000203
43,1438462.7312000203
44,1438462.7312000203
45,1438462.7312000203
46,1438462.7312000203
47,1438462.7312000203
48,1438462.7312000203
49,1438462.7312000203
50,1438462.7312000203
51,1438462.7312000203
52,1438462.7312000203
53,1438462.7312000203
54,1438462.7312000203
55,1438462.7312000203
56,1438462.7312000203
57,1447535.8381735883
58,1447341.569505294
59,1447341.569505294
60,1447341.569505294
61,1447341.569505294
62,1447341.569505294
