,0
0,1546133.6903110722
1,1546330.7612651205
2,1547343.4945220584
3,1547916.0250601217
4,1548889.3337129345
5,1548416.0988594922
6,1546463.5147973732
7,1550781.567318929
8,1553023.806914613
9,1555653.740118918
10,1562453.3809130334
11,1554504.3609097137
12,1558594.765148196
13,1556828.6642600563
14,1564983.5700149396
15,1551178.8691287064
16,1551979.5026720036
17,1570259.294211749
18,1569246.5478372546
19,1567354.985310065
20,1572026.3205327839
21,1575620.2627453795
22,1576111.1921285586
23,1564608.6168679325
24,1560051.0128700696
25,1555638.12660462
26,1574480.303971867
27,1578248.739804655
28,1568905.7339287512
29,1589669.6344994383
30,1588977.3395697498
31,1596554.8286013107
32,1590085.993872179
33,1597010.0520915068
34,1600835.9841889343
35,1593313.4374419432
36,1578758.1050918673
37,1560594.1407979147
38,1570837.1041119413
39,1558546.542984777
40,1559960.7514941448
41,1548619.2042883676
42,1531559.6336149154
43,1529248.6767096263
44,1562253.8085306126
45,1564605.8124749332
46,1578819.5183078817
47,1582131.8710338855
48,1584241.9639866059
49,1595432.329091747
50,1596817.6201114347
51,1583808.8138825956
52,1602589.7725140066
53,1572000.8903711063
54,1573422.418344929
55,1574217.0557875864
56,1569250.4437693662
57,1574912.2527538491
58,1594907.1861247974
59,1612917.2004779293
60,1610699.4091619756
61,1609088.7149427244
62,1609088.7149427244
