,0
0,1351234.039869412
1,1352359.0257306916
2,1350311.0001280543
3,1347965.3994413933
4,1346857.556802218
5,1339802.218777131
6,1340264.580275452
7,1334201.8082032425
8,1342836.6277566953
9,1340730.7431376989
10,1336074.3433567064
11,1349055.902147707
12,1348491.1425872948
13,1360091.0724471183
14,1368340.357403744
15,1364503.120332771
16,1366858.0845962104
17,1365593.1425706092
18,1378367.8692815572
19,1376989.52233206
20,1376757.8439172981
21,1376733.32548411
22,1378265.3086296027
23,1377250.001452295
24,1376829.2384319445
25,1376829.2384319445
26,1376829.2384319445
27,1376794.407712844
28,1376719.9370095246
29,1376719.9370095246
30,1376719.9370095246
31,1376719.9370095246
32,1376719.9370095246
33,1376719.9370095246
34,1376862.9018156196
35,1377107.0533937756
36,1376929.5646110391
37,1377015.8078439345
38,1376124.4877968715
39,1376755.9616184602
40,1379096.8148784183
41,1380868.9464320058
42,1380046.680877724
43,1377648.339659293
44,1377769.968654092
45,1377585.142883047
46,1381033.1271357452
47,1380534.6192888836
48,1385930.7643186918
49,1386257.9518157118
50,1387312.0932382827
51,1388796.1498330352
52,1394779.4611049625
53,1390134.8605934542
54,1382607.5125959713
55,1380983.9515949155
56,1380100.7720754684
57,1381348.9513502554
58,1371895.072175059
59,1378415.2564175865
60,1366091.6609517592
61,1369883.6970064277
62,1378664.846967798
