,0
0,1103764.5148192062
1,1100206.583411699
2,1086429.394310624
3,1087744.386338511
4,1085867.8626886068
5,1096503.0122891117
6,1110679.3186233393
7,1109505.5585092413
8,1109020.8080818239
9,1111874.276144827
10,1120496.1894967165
11,1111514.946260121
12,1101260.3922516953
13,1102298.6913594936
14,1096057.1794403652
15,1094593.7120843658
16,1096195.5492724583
17,1085233.417801775
18,1084559.04939662
19,1090800.635787246
20,1082782.8736032369
21,1072539.2396095193
22,1063730.7218415448
23,1070370.7445192474
24,1058591.5197357615
25,1072233.221708603
26,1064751.639949886
27,1062300.869144981
28,1047260.8346678836
29,1055969.5222084064
30,1048543.7624773763
31,1044229.4474360965
32,1039692.3925179074
33,1042806.6177658398
34,1045596.1383526999
35,1058193.9403768377
36,1068531.5267483369
37,1064440.7761539938
38,1066496.0032844043
39,1065712.1369067482
40,1068019.5187223507
41,1076541.252345119
42,1084163.2186944433
43,1094848.5019682657
44,1094329.6650112614
45,1104637.2564046737
46,1102059.5651130113
47,1095593.6256042146
48,1084166.1166959847
49,1080532.7005967887
50,1079264.013886406
51,1082542.7436686086
52,1084667.8919653797
53,1089515.294978787
54,1092225.4231709393
55,1090816.3335233696
56,1106604.5138797113
57,1058677.0616153907
58,1039442.8758660607
59,1052894.1857042674
60,1073451.9502191134
61,1090503.3304226778
62,1092931.2754316484
