,0
0,1540797.5200387693
1,1541072.0750387693
2,1545173.1830387693
3,1546876.1540387692
4,1541840.4990387694
5,1549101.0590387695
6,1552585.1320387695
7,1554305.5950387695
8,1557960.7870387696
9,1562704.9560087693
10,1560712.6733587694
11,1557297.0637287693
12,1555744.5816487696
13,1566305.3920587695
14,1577079.0733587695
15,1585752.0325487696
16,1572954.4773887694
17,1572703.2659087693
18,1577718.6168287694
19,1570451.5768287694
20,1568881.1279687695
21,1568881.1279687695
22,1568881.1279687695
23,1568881.1279687695
24,1568881.1279687695
25,1568881.1279687695
26,1568881.1279687695
27,1568881.1279687695
28,1568881.1279687695
29,1568881.1279687695
30,1568881.1279687695
31,1568881.1279687695
32,1568881.1279687695
33,1568881.1279687695
34,1568881.1279687695
35,1567963.2939687697
36,1569156.1959687693
37,1575007.4109687693
38,1574731.6149687693
39,1574232.8419687697
40,1565199.1319687695
41,1564105.7219687696
42,1564105.7219687696
43,1564656.9319687695
44,1564854.4089687697
45,1563741.69596877
46,1567267.29296877
47,1567108.96296877
48,1566192.28796877
49,1566192.28796877
50,1566192.28796877
51,1566192.28796877
52,1567461.1639687703
53,1567275.5869687705
54,1569158.7439687708
55,1569327.8309687704
56,1563402.7389687705
57,1560287.5589687703
58,1558891.1109687702
59,1558590.9049687702
60,1557473.78296877
61,1557473.78296877
62,1557473.78296877
