,0
0,-37886.77383131068
1,8538.829356169561
2,24031.647560996003
3,-13639.077956011984
4,16566.800329006277
5,-3317.5364584792405
6,17046.65316688316
7,20306.084570099832
8,-10716.578405512031
9,-3034.0387374132406
10,-1625.5437779221684
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,387.4540427059401
29,-139.58523765043356
30,-622.3640921446495
31,2397.124937293818
32,-2167.7448507372756
33,69.3817747302819
34,-3468.3077978547662
35,-3369.238425677642
36,-16892.775967989583
37,14320.428904959932
38,-11590.635585082695
39,15319.40443447465
40,11918.816096660914
41,286.86468703346327
42,20412.07232386293
43,1829.8023259916808
44,2083.4243474004325
45,-55.279065997572616
46,-501.47080036439
47,-5626.325028297491
48,-2093.683247539215
49,-4484.6309765854385
50,-4284.587274773745
51,-11742.67209441145
52,-512.2708095535636
53,-9360.942539782962
54,5914.921120209387
55,-17977.805220316164
56,3591.5349916899577
57,-10905.32596081146
58,7279.10619557905
59,6494.057185139274
60,-1610.4263432398438
61,0.0
