,0
0,1649154.9823809424
1,1647743.897927809
2,1647562.383034907
3,1647562.383034907
4,1647562.383034907
5,1647562.383034907
6,1647562.383034907
7,1647562.383034907
8,1647562.383034907
9,1647562.383034907
10,1647562.383034907
11,1647562.383034907
12,1647562.383034907
13,1647562.383034907
14,1647562.383034907
15,1647562.383034907
16,1647562.383034907
17,1647562.383034907
18,1647562.383034907
19,1647562.383034907
20,1647562.383034907
21,1647562.383034907
22,1647562.383034907
23,1647562.383034907
24,1647562.383034907
25,1647562.383034907
26,1647562.383034907
27,1647562.383034907
28,1647562.383034907
29,1647562.383034907
30,1647562.383034907
31,1647562.383034907
32,1647562.383034907
33,1647562.383034907
34,1647562.383034907
35,1647562.383034907
36,1647562.383034907
37,1647562.383034907
38,1647562.383034907
39,1647562.383034907
40,1647562.383034907
41,1647562.383034907
42,1647562.383034907
43,1647562.383034907
44,1647562.383034907
45,1647562.383034907
46,1647562.383034907
47,1647562.383034907
48,1647562.383034907
49,1647562.383034907
50,1647562.383034907
51,1647562.383034907
52,1647562.383034907
53,1647562.383034907
54,1647562.383034907
55,1647562.383034907
56,1647562.383034907
57,1647782.5532204579
58,1648532.6001663366
59,1650195.179565746
60,1651867.9204045732
61,1655669.2646999417
62,1653956.5126745198
