,0
0,1691702.0536556588
1,1690847.1018151978
2,1692484.3055999822
3,1692237.5952762694
4,1691553.9143709263
5,1691427.6716019507
6,1691427.6716019507
7,1691427.6716019507
8,1691427.6716019507
9,1691427.6716019507
10,1691427.6716019507
11,1691427.6716019507
12,1691427.6716019507
13,1691427.6716019507
14,1691427.6716019507
15,1691427.6716019507
16,1691427.6716019507
17,1691427.6716019507
18,1691427.6716019507
19,1691427.6716019507
20,1691427.6716019507
21,1691427.6716019507
22,1691427.6716019507
23,1691427.6716019507
24,1691427.6716019507
25,1691427.6716019507
26,1691427.6716019507
27,1691427.6716019507
28,1691427.6716019507
29,1691427.6716019507
30,1691427.6716019507
31,1691427.6716019507
32,1691427.6716019507
33,1685729.8376711055
34,1677531.59794706
35,1677274.4689143838
36,1677274.4689143838
37,1675764.4834018655
38,1675614.9663522046
39,1675614.9663522046
40,1675614.9663522046
41,1675614.9663522046
42,1675614.9663522046
43,1675614.9663522046
44,1675614.9663522046
45,1675614.9663522046
46,1675614.9663522046
47,1675614.9663522046
48,1675614.9663522046
49,1675614.9663522046
50,1675614.9663522046
51,1675614.9663522046
52,1675614.9663522046
53,1675614.9663522046
54,1675614.9663522046
55,1675614.9663522046
56,1675614.9663522046
57,1675614.9663522046
58,1675614.9663522046
59,1675614.9663522046
60,1675614.9663522046
61,1675614.9663522046
62,1675614.9663522046
