,0
0,-10483.488158502616
1,3889.784547653282
2,-1708.7727504731156
3,-594.0264590461738
4,5382.023784160614
5,3700.338722247863
6,3680.6977828503586
7,-2623.2583425317425
8,-1864.8385105123743
9,2273.066352309659
10,4202.7576830319595
11,-3751.5617458485067
12,-5143.790076444391
13,577.6011120371986
14,-1995.2105530342087
15,-22.09452258911915
16,-1209.3593243421055
17,-40.36715800850652
18,2307.873051953502
19,1924.074149472639
20,85.03217053972185
21,2127.9756403018255
22,-208.01179654547013
23,-2109.851888553938
24,2071.947299894411
25,-12131.14393297094
26,-252.25049732532352
27,8143.146338908933
28,1531.9543772425968
29,-157.35729167540558
30,-15448.56843783916
31,-5772.698646125151
32,1077.2620259914547
33,9571.627073893324
34,-4316.094649987994
35,-709.0079958613496
36,2196.9695507374126
37,156.14007040765136
38,716.0196883548051
39,-516.3813572512008
40,6942.780780176166
41,3208.916853581788
42,-7379.440023502801
43,5758.896924766013
44,303.30649883812293
45,-4455.079861749662
46,17689.98413765803
47,4620.488806061912
48,3572.9521217467263
49,2875.582185374573
50,4504.74872077303
51,610.8206234166864
52,1839.8050262043253
53,-2881.7198788179085
54,-5874.945229240693
55,-1739.8856367252301
56,-56.41524847713299
57,2954.973114291206
58,1090.4761771131307
59,4135.472002841067
60,-1130.9158269227482
61,3428.3161097718403
