,0
0,274.5549999999348
1,4101.108000000007
2,1702.9709999999031
3,-5035.654999999795
4,7260.560000000056
5,3484.0730000000913
6,1720.4629999999888
7,3655.192000000039
8,4744.168969999766
9,-1992.28264999995
10,-3415.609630000079
11,-1552.4820799997542
12,10560.810409999918
13,10773.681300000055
14,8672.959190000081
15,-12797.555160000222
16,-251.21148000005633
17,5015.350920000114
18,-7267.040000000037
19,-1570.4488599998876
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,-917.8339999997988
35,1192.9019999995362
36,5851.215000000084
37,-275.7960000000894
38,-498.77299999957904
39,-9033.710000000196
40,-1093.4099999999162
41,0.0
42,551.2099999999627
43,197.47700000018813
44,-1112.712999999756
45,3525.597000000067
46,-158.3300000000745
47,-916.6750000000466
48,0.0
49,0.0
50,0.0
51,1268.8760000003967
52,-185.5769999998156
53,1883.1570000003558
54,169.08699999959208
55,-5925.091999999946
56,-3115.1800000001676
57,-1396.4480000000913
58,-300.2060000000056
59,-1117.1220000002068
60,0.0
61,0.0
