,0
0,252.61777340993285
1,1293.7771355279256
2,673.7345589580946
3,1523.9512793724425
4,-282.1930809246842
5,-1457.5083636161871
6,1257.744804033311
7,1972.1311631284188
8,4950.59546978143
9,6261.425510175293
10,-7647.817749540787
11,9331.19064535154
12,-142.4000148596242
13,4562.747995995916
14,-9201.757797354367
15,443.59239416057244
16,10875.065275182715
17,-5709.610150007531
18,-218.1641356619075
19,2973.0470518574584
20,6458.166542111896
21,-4014.6117387046106
22,-9677.76372859301
23,-2615.939621709753
24,1086.3330937861465
25,16640.944423003122
26,5372.155597783392
27,-7967.585456133122
28,22478.44878343027
29,2001.8932026668917
30,7266.677924767369
31,-4918.291660385905
32,9126.069889299339
33,10856.922914440278
34,-96.71493879938498
35,-1137.9865009766072
36,-5667.9935463613365
37,1815.3784332405776
38,-12902.266407519346
39,-4363.86063887598
40,-9775.777423426043
41,-11679.51942938799
42,-2052.8509980640374
43,23864.871404204052
44,1678.4761486775242
45,7831.2416286249645
46,1813.90966832079
47,10688.697403683327
48,6104.136161131319
49,-7135.15501038474
50,-11293.392667715205
51,23029.520675938344
52,-25039.310059859417
53,-833.2606182084419
54,8991.632605431369
55,-992.3850489407778
56,3596.6409597636666
57,13946.799122994998
58,21822.604617947945
59,-81118.73466442595
60,-1729.2574535864405
61,0.0
