,0
0,1097789.349924564
1,1094390.6871276533
2,1082359.0934486396
3,1085680.9907306577
4,1083223.186978055
5,1094593.9150098707
6,1106599.9461663368
7,1107289.0307818886
8,1104724.488139672
9,1107882.4087904016
10,1112098.033587182
11,1106910.1588725056
12,1102478.9782466872
13,1099004.030072056
14,1096328.2389743058
15,1100008.726338879
16,1094385.7572619908
17,1079961.8644875195
18,1072511.423329366
19,1077646.8125482746
20,1071196.943839933
21,1064696.6760517843
22,1062287.6071875228
23,1063928.9088695333
24,1061579.3436989633
25,1073642.1812363942
26,1064847.8486587747
27,1062295.1908549226
28,1052328.8967731246
29,1067269.033980001
30,1054337.490575576
31,1055377.918509295
32,1051616.0966397356
33,1062108.695510134
34,1063542.4179357667
35,1079437.9261182016
36,1089822.8178894103
37,1089240.4629423106
38,1092232.0347848425
39,1089459.7084468473
40,1086792.976750594
41,1090427.2487455262
42,1090456.1394253853
43,1095940.56361317
44,1099446.2084239747
45,1103293.9401640156
46,1101878.3424764657
47,1097497.7441059551
48,1085742.5346742216
49,1080215.5190616394
50,1076550.4842680034
51,1081003.620972312
52,1072361.028499991
53,1075908.3950257578
54,1079898.908071694
55,1075314.0487780499
56,1089678.1819267916
57,1048979.9660325784
58,1027080.081730751
59,1039773.0366135043
60,1058879.6291737345
61,1066517.5210304072
62,1067963.680803928
