,0
0,744.3297765846364
1,-1292.0868841146585
2,2024.5583340625744
3,1201.611108234385
4,-1006.9198248332832
5,5307.917022000998
6,-4207.860542714363
7,142.13838867633604
8,-7035.117915549083
9,-975.001662047347
10,-4025.538329092087
11,2494.881056269398
12,-968.5351513358764
13,1471.749842532212
14,10825.349106794689
15,1427.5245835573878
16,199.00102019309998
17,-7503.342950102873
18,-6870.034659720259
19,18733.391966689378
20,-1806.0394702628255
21,12933.00895994599
22,-289.4290278898552
23,2389.8435322563164
24,1564.5371077507734
25,9095.217209117254
26,908.9210806561168
27,10659.48360458482
28,11683.521342082415
29,6503.04113413929
30,365.2387380262371
31,-3194.2916535800323
32,11756.66592158936
33,2923.882801020518
34,3551.4088481981307
35,169.3804597593844
36,2060.10246932297
37,-1022.3369452969637
38,25613.343794081593
39,-9180.010311753722
40,3424.304809581721
41,-4948.535124254646
42,-2667.0021523130126
43,-3837.432511713123
44,3039.188157932833
45,3592.44079611334
46,-647.2832805644721
47,-1188.4145848979242
48,10257.812970592408
49,-1790.1329250729177
50,-5511.238421244547
51,1171.2669111185241
52,-16380.504206437152
53,230.18429493159056
54,-3022.063133968273
55,-1309.362355321413
56,-2116.9764812062494
57,15817.672340055462
58,-2742.0986189791
59,4755.165189994266
60,-6162.761139615206
61,-277.44481644802727
