,0
0,1421711.2774259965
1,1413863.4337977206
2,1418137.878061723
3,1418893.884776197
4,1418741.9790275295
5,1422600.125418749
6,1423870.596035155
7,1429165.62724521
8,1429116.6018097792
9,1428118.143274567
10,1430529.420342756
11,1430988.4548732664
12,1428734.0642471625
13,1430345.0958049858
14,1437676.417117619
15,1436840.4184357284
16,1433510.8211994614
17,1432152.5440072282
18,1432227.328558486
19,1432508.786968799
20,1432548.8096860189
21,1432944.086014097
22,1433085.218706005
23,1432763.8555418914
24,1432103.6832811194
25,1431342.7798454277
26,1428607.834471692
27,1428654.815315037
28,1430400.6183391544
29,1430397.1775722383
30,1430561.7954555778
31,1425789.8725405848
32,1424546.499793085
33,1424998.1828456586
34,1429697.4471782087
35,1428176.6674156056
36,1427971.8496451457
37,1429754.3495570146
38,1428918.9066234594
39,1431747.0469060265
40,1432707.287997812
41,1434667.626157466
42,1435728.2340027587
43,1429473.36249239
44,1429442.639183729
45,1428384.6979116898
46,1425622.7304864477
47,1435722.694557852
48,1437535.9875005381
49,1437313.997076517
50,1436418.3546191533
51,1438598.5375834191
52,1440663.6813757657
53,1440093.3529304445
54,1440680.338841136
55,1434810.0640625118
56,1430743.2531177278
57,1428909.6485152543
58,1432383.089595876
59,1433864.9704499943
60,1435300.6761952036
61,1435615.6250570277
62,1441944.0046421727
