,0
0,8025.348983638454
1,-11993.309243442956
2,1390.274235918885
3,-972.1495017353445
4,11551.707534987247
5,8199.367493254831
6,-722.1921466949861
7,-4502.120534902904
8,373.43283332907595
9,206.25805086828768
10,-7924.375125427498
11,-6600.311379439663
12,2606.8558373406995
13,-1061.915616781218
14,-4100.243521066615
15,-16475.751141521847
16,-16461.92992635281
17,-4209.227405302459
18,4846.769301058259
19,-651.0203532502055
20,-5025.640265331371
21,-2711.780768256169
22,3453.8350311061367
23,-909.0232825083658
24,10646.661701424979
25,-12107.300140541513
26,-5893.148214825778
27,-7611.431219650782
28,18897.323638597736
29,-10580.689552568132
30,-737.7787261655321
31,-3919.7066063352395
32,5377.450179206906
33,6840.391284340643
34,14246.057119910838
35,9076.579133078456
36,729.6049386409577
37,622.299617970828
38,-7061.774266467895
39,-4645.489722973667
40,-1459.3472980831284
41,3151.595989804482
42,4442.313312067883
43,3169.3247585892677
44,551.4967709705234
45,210.9119767989032
46,-6405.478081208188
47,-11938.34422502364
48,-1745.3899451878387
49,-700.6832727564033
50,7457.873230080819
51,-9493.123727130238
52,4281.189684135141
53,3552.075920279138
54,-2473.468680402497
55,9612.999239450553
56,-30548.412702915142
57,-14631.656523370068
58,12441.695841621491
59,9458.723503729561
60,14427.688792698202
61,3092.7789958608337
