,0
0,2008.2262181430124
1,1266.3561067602132
2,9095.634936144575
3,2327.633448428707
4,-481.1768148364499
5,6815.860007412499
6,-6270.569534681737
7,-737.6715461735148
8,5390.147536010947
9,2584.1154317779
10,-2754.771920398809
11,1880.0854048684705
12,810.2618908805307
13,-1784.0700442793313
14,11405.578140196856
15,543.7589565927628
16,1888.702343836194
17,-3286.893315591151
18,-2745.2740196953528
19,38168.66381071089
20,-3661.0157428809907
21,4436.424778341083
22,4710.147757315543
23,7393.546749171102
24,5430.831075100228
25,2959.64404333313
26,-1482.1122744325548
27,9947.417506453348
28,10921.053127166117
29,2539.545303477207
30,4379.061023632297
31,719.2348246558104
32,6773.249832671601
33,6815.729024874978
34,-1742.6348569174297
35,2487.910106676398
36,-34.68132607336156
37,-244.7561562641058
38,22284.656933295773
39,-3866.1459116463084
40,4150.200651991181
41,-4515.974064431852
42,681.8542276683729
43,-2317.605690144701
44,-1036.0602024367545
45,5054.748912719078
46,1223.4533022583928
47,-2259.898850476835
48,9375.569048634265
49,-2.6442282274365425
50,-850.5633647579234
51,10171.409097241936
52,-11248.727351837559
53,8856.447613259079
54,-2800.1814620259684
55,-2912.752622637665
56,322.86000207206234
57,17838.181652173167
58,402.86331116058864
59,1126.5559469717555
60,-1562.8657498445828
61,-1178.0045309637208
