,0
0,1621397.3656565973
1,1620141.0767214736
2,1620010.134019357
3,1620010.134019357
4,1620010.134019357
5,1620010.134019357
6,1620010.134019357
7,1620787.854498884
8,1620106.2025845796
9,1624761.7848577816
10,1622098.1970065027
11,1621831.8208345205
12,1621831.8208345205
13,1621831.8208345205
14,1621831.8208345205
15,1621831.8208345205
16,1621831.8208345205
17,1621831.8208345205
18,1621831.8208345205
19,1621831.8208345205
20,1621831.8208345205
21,1621831.8208345205
22,1621831.8208345205
23,1621831.8208345205
24,1621831.8208345205
25,1621831.8208345205
26,1621831.8208345205
27,1621831.8208345205
28,1621831.8208345205
29,1621831.8208345205
30,1621831.8208345205
31,1621831.8208345205
32,1621831.8208345205
33,1621831.8208345205
34,1621831.8208345205
35,1621831.8208345205
36,1621831.8208345205
37,1621831.8208345205
38,1621831.8208345205
39,1621831.8208345205
40,1621831.8208345205
41,1621831.8208345205
42,1621831.8208345205
43,1621831.8208345205
44,1621831.8208345205
45,1621831.8208345205
46,1621831.8208345205
47,1621831.8208345205
48,1621831.8208345205
49,1621831.8208345205
50,1621831.8208345205
51,1621831.8208345205
52,1621831.8208345205
53,1621831.8208345205
54,1621831.8208345205
55,1621831.8208345205
56,1621831.8208345205
57,1625588.1824520673
58,1625517.1333467397
59,1625517.1333467397
60,1625517.1333467397
61,1625517.1333467397
62,1625517.1333467397
