,0
0,1394222.462509106
1,1391406.9020042962
2,1390761.886101938
3,1388793.009078643
4,1387827.641041287
5,1377521.2179984818
6,1376027.6398585911
7,1367601.4107264986
8,1376869.3920997684
9,1370659.2388039634
10,1366858.5920525817
11,1390710.4421561307
12,1388404.0701548727
13,1402045.4893150264
14,1410595.90991244
15,1404665.1723212076
16,1405745.3064455676
17,1403394.9801440113
18,1422738.1156908176
19,1421315.6587524815
20,1421099.0393533912
21,1420892.1365396394
22,1421535.8931863178
23,1421830.9264277178
24,1421521.7594329438
25,1421521.7594329438
26,1421521.7594329438
27,1421510.1596516478
28,1421443.0377765223
29,1421443.0377765223
30,1421443.0377765223
31,1421443.0377765223
32,1421443.0377765223
33,1421443.0377765223
34,1421430.4493874318
35,1421496.2370708433
36,1421365.5046722929
37,1421317.3489828052
38,1421115.2388816155
39,1420645.032081742
40,1422702.6722646926
41,1423143.2599873836
42,1422699.6893062803
43,1421615.5823199549
44,1422951.2390023714
45,1421702.6991606453
46,1420491.674368263
47,1418419.5723382873
48,1420177.3406938624
49,1420656.3090768794
50,1417971.0603048787
51,1414444.3586654356
52,1420207.7859723778
53,1416230.8923275182
54,1416986.4024284729
55,1415046.8326047738
56,1415544.0378746323
57,1418584.144010703
58,1413358.3332592966
59,1422141.432757204
60,1412891.349784338
61,1413892.591799728
62,1419123.4701515343
