,0
0,-4065.225829122355
1,-2022.5952680266928
2,-1990.7426066959742
3,-700.4151157082524
4,-7546.359094227664
5,-219.54459420614876
6,-6556.356937406352
7,8914.143530583708
8,-2323.994223976275
9,-4637.0664743206
10,13065.868562432937
11,220.31714597484097
12,13244.675954516511
13,7447.754248006502
14,-3632.6091349227354
15,3215.676023419248
16,-1015.3273091698065
17,12642.438058492262
18,-1377.069183390122
19,-139.1184692448005
20,-642.6894799757283
21,2120.207225372549
22,-779.6237175532151
23,-507.0956950050313
24,0.0
25,0.0
26,-367.06000784481876
27,-140.94563443074003
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,111.66092945728451
34,1523.195772091858
35,-272.48961755563505
36,98.75495911878534
37,-1056.954993540654
38,986.3093718292657
39,3087.343883707421
40,1301.7494943665806
41,-238.7679609253537
42,-1926.926979180891
43,262.7522037017625
44,221.9585523828864
45,5922.585601570085
46,224.14826990640722
47,5248.31946831313
48,-769.7353789538611
49,1119.1971199286636
50,-570.3592673097737
51,7795.71560256253
52,-6672.337695647264
53,-8680.317831494613
54,-3688.825374338776
55,692.6192807324696
56,2236.219782159431
57,-9660.651047704509
58,8616.35158215114
59,-13169.476131387055
60,4391.735614298144
61,6632.380855757045
