,0
0,1235405.1686998243
1,1237776.2411616524
2,1235944.1607901435
3,1235083.7714448462
4,1233743.3956407243
5,1233688.195519705
6,1231967.8446354456
7,1224445.8965583472
8,1233532.218371011
9,1234352.8577080502
10,1233569.27696395
11,1244678.624186113
12,1245622.2014261885
13,1255912.9283275865
14,1284476.6060104591
15,1280079.2669407022
16,1281567.667969146
17,1274245.323639054
18,1282222.6378047322
19,1280940.4278867098
20,1281070.5803237872
21,1281049.8670178123
22,1281088.7029811726
23,1280787.9689935578
24,1280417.4652440844
25,1280417.4652440844
26,1280417.4652440844
27,1280385.6678784308
28,1280269.586611257
29,1280269.586611257
30,1280269.586611257
31,1280269.586611257
32,1280269.586611257
33,1280269.586611257
34,1280298.0852542792
35,1280774.5856319978
36,1280607.924355473
37,1280457.5473930617
38,1280127.408205898
39,1279797.4751643206
40,1281306.683708314
41,1282495.5662128413
42,1281564.6979583807
43,1279507.475901301
44,1280984.4162720775
45,1282675.8820121035
46,1285739.8768829107
47,1283524.2318233638
48,1286663.8479092456
49,1288629.6794691212
50,1291158.817509389
51,1293066.7277942821
52,1300101.359999061
53,1298705.7032357058
54,1297622.5483755858
55,1298945.0040998831
56,1301075.9761896243
57,1298847.9811764692
58,1295385.1429665086
59,1303173.3999581924
60,1296947.9089952947
61,1298908.6311691718
62,1303763.7627553546
