,0
0,1000000.0
1,1000189.6755206928
2,995292.8994247243
3,984819.2840636682
4,978143.5222134696
5,980141.2690782468
6,983135.1357407193
7,960732.858592845
8,971756.4718653354
9,949567.089178865
10,946653.3036012521
11,929213.8887969435
12,937515.9871328233
13,946362.5841398956
14,934926.0001325438
15,951944.7137457777
16,933858.7212745104
17,938832.0919937158
18,962841.0236052253
19,963592.6434688722
20,953974.7482425416
21,967661.3039787028
22,970602.9145835842
23,960194.3235630837
24,943028.199204115
25,944042.9356063824
26,935876.9588243411
27,912442.9913713703
28,932767.2908914268
29,949428.0854004093
30,966033.1091102042
31,970045.8892690121
32,966663.4145487843
33,979060.4633039441
34,967883.1970102015
35,969615.0852107388
36,983450.0250167672
37,983003.2902999371
38,975767.6804027709
39,999390.4548626587
40,1000315.9349545444
41,1001365.0538023594
42,1006407.7115783298
43,1007748.7930618337
44,1000675.9346736924
45,1004796.0506140235
46,1003693.9863060794
47,1020766.7559745364
48,1021347.0266981673
49,1021304.1608821597
50,1027827.7864104192
51,1038548.452390089
52,1046726.3269528227
53,1051495.2816201986
54,1049172.2570861368
55,1041867.0516208626
56,1044581.9322044268
57,1045535.1157168117
58,1044704.3118781727
59,1046479.4517742068
60,1045256.8241453494
61,1051136.957237527
62,1048429.4938049519
