last_state
11719.384675761532
111.12
60.62
126.34
75.72
28.14
93.43
153.22532253225324
98.68
157.77
134.85
152.07
32.0
108.59
59.2
46.89
127.57
166.4
54.4
55.43
59.97
30.72
83.21
100.27
117.56
129.49
77.83
54.42
86.31
69.1
83.16
1080.9612056612968
245.16393661499023
289.4436390399933
385.7634742259979
95.27657318115234
0.0
0.0
100.0
62.677711486816406
737.0229716300964
0.0
0.0
809.3047249317169
177.9375078678131
1550.7266113758087
0.0
191.49033641815186
171.97628808021545
1530.2074089050293
0.0
0.0
79.092613697052
0.0
98.51457977294922
1075.5329732894897
1339.0365283489227
0.0
758.3355705738068
1713.56713783741
100.0
2.656483729335946
0.9198815855187804
1.6259952386008365
2.0914096950430547
0.5613319072890732
1.6767803677479094
2.3347666891744154
0.5150528825118812
1.1795068157334183
2.461842065165399
4.4835792690812175
0.4998288159752704
1.0332938219416692
0.24606304680480665
0.7529189330315589
1.9568612866842443
2.6179642481459102
0.6039687875731801
0.8031096646516289
0.1976548531263589
0.06978447174389403
0.4091782244867659
1.7972524698684538
2.029879013479245
2.7291317214918958
1.24236626300943
0.8469294605174441
1.469484763301864
0.6691154552012932
0.6355663423507849
61.299749688493264
51.506978680606146
49.08364970952668
58.96877337407405
57.64852781700142
54.1707379898605
55.68596509215281
49.96808180873786
50.0566339287949
61.6703246952297
64.52680872178159
53.12774187025168
58.81855923628858
49.14273926071153
66.62967974605314
64.49693694578247
62.0102154260403
58.53993841713336
56.6025439069525
47.53631957252634
52.17319806563631
56.215018204075406
61.80929715533723
62.45668024201881
61.974289965033954
58.1616747336304
66.94544058311827
59.28377055984368
59.31336184883367
53.81190955098674
145.75643204721166
75.53307730836882
24.810683842241307
84.80600233761068
74.14623524877973
36.956153662260256
62.81991244206376
77.30618041277356
130.99897187545042
151.1291486291455
124.30930856360331
63.116822255879924
106.85374799027737
25.50650803173105
133.9343132494094
132.59530061454407
112.63097742012621
159.62687404228004
130.19012915371928
-60.315092380861245
160.94099857513646
93.79378263745684
119.41489069313032
108.63862693284565
110.0387527587402
214.80656869846496
124.72771736050665
174.26234181624568
158.803318458027
34.33824109891644
53.892588223582955
12.802485612102911
6.005898416901987
15.52145180264466
21.108785806860553
5.019166884653528
3.8528131247706985
8.622121812246696
8.477849981299663
45.75947534026533
46.988381416699426
9.59559970587458
11.512629714354233
8.44792882874039
41.000633050185535
27.671796127294684
12.132506736577053
16.24608425684901
11.067758821016335
14.39357436838663
0.08424732178087238
17.19158977515822
31.00241997141902
35.57658375072445
32.90928806306376
34.920876883908896
31.076531288993092
41.756221870083436
13.687211981125234
2.6377473691648357
