,0
0,1602216.9929077283
1,1601747.0084349131
2,1602301.7681934915
3,1602071.5670389952
4,1601719.7780699374
5,1601643.1589794487
6,1601643.1589794487
7,1601643.1589794487
8,1601643.1589794487
9,1601643.1589794487
10,1601643.1589794487
11,1601643.1589794487
12,1601643.1589794487
13,1601643.1589794487
14,1601643.1589794487
15,1601643.1589794487
16,1601643.1589794487
17,1601643.1589794487
18,1601643.1589794487
19,1601643.1589794487
20,1601643.1589794487
21,1601643.1589794487
22,1601643.1589794487
23,1601643.1589794487
24,1601643.1589794487
25,1601643.1589794487
26,1601643.1589794487
27,1601643.1589794487
28,1601643.1589794487
29,1601643.1589794487
30,1601643.1589794487
31,1601643.1589794487
32,1601643.1589794487
33,1598277.323687109
34,1591969.7302293757
35,1591766.3557606335
36,1591766.3557606335
37,1588500.430014418
38,1588331.4028031998
39,1588331.4028031998
40,1588331.4028031998
41,1588331.4028031998
42,1588331.4028031998
43,1588331.4028031998
44,1588331.4028031998
45,1588331.4028031998
46,1588331.4028031998
47,1588331.4028031998
48,1588331.4028031998
49,1588331.4028031998
50,1588331.4028031998
51,1588331.4028031998
52,1588331.4028031998
53,1588331.4028031998
54,1588331.4028031998
55,1588331.4028031998
56,1588331.4028031998
57,1588331.4028031998
58,1588331.4028031998
59,1588331.4028031998
60,1588331.4028031998
61,1588331.4028031998
62,1588331.4028031998
