,0
0,385.26432920922525
1,2408.5558899792377
2,1326.2181435157545
3,-2779.0491364307236
4,1715.687951447675
5,887.461318769725
6,-123.8277690091636
7,3660.372620822629
8,-1165.9578541440424
9,-2363.384075164562
10,-433.95368218957447
11,249.69154933537357
12,2826.355512649752
13,1477.5660494477488
14,-496.44548949971795
15,-3364.5837495974265
16,-3320.8767034336925
17,3265.3591043651104
18,-3677.9330728040077
19,-757.289911882719
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,-447.5263373362832
35,586.3104012846015
36,2107.419555475004
37,-3.533500482328236
38,811.0435150815174
39,-1845.2951588912401
40,-308.79551970842294
41,0.0
42,296.54169060871936
43,482.4369162097573
44,-658.3997524587903
45,-542.3291998642962
46,720.707514687907
47,-338.5667362154927
48,0.0
49,0.0
50,0.0
51,378.84574006381445
52,-60.66075615002774
53,607.090067868121
54,381.3377924161032
55,-814.3898742634337
56,-572.8896538102999
57,-1047.0865482422523
58,-261.90594713250175
59,-176.6552060234826
60,0.0
61,0.0
