,0
0,1000000.0
1,999855.8651702523
2,997124.8540377301
3,993049.9250298389
4,991012.1414237081
5,992095.0453457035
6,994164.8934632238
7,985365.4006339951
8,990503.2053562317
9,978494.0061639212
10,980129.3515984397
11,976275.9108656726
12,977593.2391876457
13,985998.8697385332
14,976388.1827267804
15,985857.687179955
16,974013.2404437981
17,979662.5927574551
18,1001154.1602535772
19,1001232.0953421103
20,982049.1081229284
21,985367.646918133
22,990429.1957132727
23,976844.3785104125
24,956855.7946249167
25,960091.6923862918
26,959095.8185500404
27,938117.20306062
28,954598.6170485431
29,972265.5784912235
30,990853.7950141631
31,986234.1204067332
32,983781.4026588666
33,1004412.79374013
34,994368.1223872829
35,997502.5961561897
36,1015513.5038995446
37,1014436.8824693355
38,1003423.6743832071
39,1023893.0306543428
40,1023676.7804559476
41,1023693.2895753835
42,1025926.3129113424
43,1021647.2937386028
44,1019240.7082359907
45,1017858.2850078741
46,1021384.2788944119
47,1037826.3717751001
48,1038547.2617599615
49,1038750.8964360277
50,1041978.9374937107
51,1049667.9185185775
52,1057304.165567444
53,1061781.5988221306
54,1062797.2298081059
55,1057556.8441412344
56,1054107.9207726577
57,1053582.8387017236
58,1061432.1028395568
59,1065910.910644436
60,1062419.5518382401
61,1069401.8873236345
62,1062834.0651567755
